feature,mean
11_LEVEL_count,0.00902231
session_number_,0.006180474
11_ET_sum_next_,0.005188882
object_click_basic_event_name_counts,0.004924532
tunic.historicalsociety.stacks_room_fqid_counts,0.0029343837
object_click_basic_ET_sum_,0.0025643955
tostacks_fqid_counts,0.00208156
tunic.historicalsociety.frontdesk_room_fqid_counts,0.0020578438
reader_fqid_counts,0.0018350183
word_the,0.0017855349
journals_bingo_indexCount,0.0017274914
observation_click_basic_ET_q75_,0.0017061551
word_std_this,0.0016846543
navigate_click_undefined_event_name_counts,0.0016457943
word_median_Wells,0.0016408869
11_ET_sum_,0.0016267458
map_hover_basic_ET_sum_,0.0015612022
object_hover_undefined_ET_sum_next_,0.00153813
tunic.historicalsociety.closet_dirty.trigger_coffee_ET_q75_,0.0014434609
archivist_fqid_counts,0.0014245743
tunic.historicalsociety.closet_dirty.gramps.archivist_ET_std_next_,0.0014237777
worker_ET_q25_,0.0014230831
person_click_basic_ET_q25_,0.0013646231
word_q75_Wells,0.0013437517
word_q25_it,0.0013306269
journals.pic_2.next_ET_std_next_,0.00132288
journals.pic_1.next_ET_sum_,0.0013132776
navigate_click_undefined_ET_sum_,0.0012993685
word_std_next_Theodora Youmans,0.001296305
reader_ET_sum_next_,0.0012946817
word_q25_and,0.0012851146
word_std_you,0.0012809867
word_std_Gramps,0.0012644313
word_q75_is,0.0012641845
word_q25_to,0.0012635265
word_q75_it,0.0012592049
tunic.historicalsociety.closet_dirty.gramps.archivist_ET_std_,0.001251736
tunic.library.frontdesk.worker.wells_recap_ET_sum_,0.0012472726
word_q75_that,0.0012461197
tunic.historicalsociety.closet_dirty.trigger_coffee_ET_sum_,0.0012459802
tunic.historicalsociety.frontdesk.archivist.have_glass_recap_ET_mean_,0.0012352215
tunic.historicalsociety.stacks.block_ET_q25_,0.0012306081
tunic.historicalsociety.closet_dirty.gramps.archivist_ET_sum_next_,0.0012291948
observation_click_basic_event_name_counts,0.0012131392
journals.pic_1.next_ET_std_next_,0.0012023876
observation_click_basic_ET_sum_,0.0011917735
word_median_cleaner,0.0011902153
word_mean_cleaner,0.0011890145
word_q75_this,0.0011837743
tunic.drycleaner.frontdesk_ET_q25_,0.001168359
block_ET_q75_next_,0.0011618593
word_q25_cleaner,0.0011576662
block_ET_q25_next_,0.0011574217
word_std_help,0.0011494347
tunic.historicalsociety.closet_dirty.gramps.archivist_ET_sum_,0.0011450762
reader_bingo_indexCount,0.0011417858
tunic.historicalsociety.stacks_ET_sum_,0.0011359316
journals_ET_sum_,0.0011340651
tunic.drycleaner.frontdesk.worker.hub_ET_q25_,0.0011241416
tunic.historicalsociety.closet_dirty.gramps.news_ET_q25_,0.0011124816
block_ET_mean_next_,0.0011014221
map_click_undefined_ET_sum_,0.001099088
tunic.historicalsociety.stacks.block_ET_mean_,0.0010933068
toentry_ET_sum_,0.0010902954
reader.paper1.next_ET_std_next_,0.0010786093
word_q25_suffragist,0.0010748376
tunic.historicalsociety.closet_dirty.door_block_talk_ET_sum_,0.0010723703
word_median_Theodora Youmans,0.0010716843
word_q25_Wells,0.0010684526
tunic.historicalsociety.stacks.block_ET_sum_,0.0010504504
map_click_close_ET_median_,0.0010464299
word_q25_is,0.0010455337
observation_click_basic_ET_q25_,0.0010349175
block_ET_sum_,0.0010337214
boss_ET_sum_,0.0010326884
tunic.historicalsociety.closet_dirty.gramps.helpclean_ET_q75_,0.0010292924
word_median_find,0.0010276636
archivist_ET_q25_,0.0010256055
tunic.historicalsociety.stacks.block_ET_median_,0.0010164523
word_median_to,0.0010146258
trigger_coffee_ET_q75_,0.001011749
journals.pic_0.next_ET_std_next_,0.0010088504
tunic.drycleaner.frontdesk.worker.hub_ET_median_,0.0010010848
tunic.library.microfiche_ET_std_next_,0.0009988887
word_std_need,0.0009977269
journals.pic_0.next_ET_sum_,0.000995081
tunic.historicalsociety.closet_dirty.trigger_coffee_ET_median_,0.0009903947
reader_ET_sum_,0.0009900014
reader.paper1.next_ET_sum_next_,0.0009862811
word_median_Jo,0.0009860526
tunic.historicalsociety.closet_dirty.door_block_talk_ET_std_next_,0.0009849775
tobasement_fqid_counts,0.00097526226
wellsbadge_ET_std_next_,0.0009722901
reader.paper2.bingo_ET_mean_,0.00097120926
6_ET_q75_,0.00097053434
word_q25_the,0.00097033737
observation_click_basic_ET_median_,0.0009651673
tunic.historicalsociety.frontdesk.archivist.newspaper_ET_q25_,0.00096374797
9_ET_sum_next_,0.0009611352
tunic.library.frontdesk.worker.wells_ET_q25_,0.0009598963
tunic.historicalsociety.frontdesk_ET_sum_next_,0.0009553015
tunic.historicalsociety.closet_dirty.gramps.news_ET_median_,0.00095317006
word_std_Theodora Youmans,0.00095249555
tocloset_dirty_ET_std_,0.0009517055
hover_duration_q75_,0.00094906054
tunic.library.microfiche_room_fqid_counts,0.00094867166
tunic.historicalsociety.closet_dirty.trigger_coffee_ET_mean_,0.0009457468
tunic.historicalsociety.stacks.block_ET_sum_next_,0.0009435241
object_hover_undefined_ET_median_,0.00094283646
word_median_slip,0.0009422007
object_click_basic_ET_sum_next_,0.000941732
logbook.page.bingo_ET_std_,0.0009380072
tunic.drycleaner.frontdesk_room_fqid_counts,0.00093600847
tunic.humanecology.frontdesk.worker.intro_ET_q25_,0.00093588536
observation_click_basic_ET_mean_,0.00093107927
hover_duration_mean_,0.0009306576
elapsed_time_diff_mean_,0.0009301198
word_q75_Theodora Youmans,0.000923828
tunic.historicalsociety.closet_dirty.gramps.helpclean_ET_mean_,0.0009219375
logbook.page.bingo_ET_sum_,0.00092147564
tunic.historicalsociety.frontdesk.magnify_ET_mean_,0.00091952266
observation_click_basic_ET_std_next_,0.00091761624
