feature,mean
person_click_basic_ET_q25_,0.025041543
worker_ET_q25_,0.020201229
tunic.library.frontdesk.worker.wells_ET_median_,0.010755254
word_q25_is,0.010610952
tunic.library.frontdesk.worker.wells_ET_q25_,0.009300295
word_q25_the,0.008693998
tunic.drycleaner.frontdesk.worker.hub_ET_q25_,0.0075267404
archivist_ET_q25_,0.006883299
person_click_basic_ET_median_,0.005692797
word_q25_to,0.0053510657
session_number_,0.0049882676
tunic.historicalsociety.frontdesk_room_fqid_counts,0.0042415676
word_q25_you,0.004060453
11_ET_sum_next_,0.0039996454
11_LEVEL_count,0.003651521
word_median_to,0.0033390627
tunic.historicalsociety.frontdesk.archivist.newspaper_ET_q25_,0.0033058575
tunic.historicalsociety.frontdesk_ET_sum_next_,0.0030704087
word_q25_Theodora Youmans,0.0029910528
notebook_click_open_ET_sum_next_,0.0029181943
word_q25_that,0.0028799535
word_to,0.0026818626
tunic.historicalsociety.stacks_ET_sum_,0.0025917655
word_the,0.0024811518
notebook_click_close_ET_sum_next_,0.0023456032
navigate_click_undefined_ET_sum_,0.002230348
tunic.historicalsociety.stacks_room_fqid_counts,0.0020323829
object_click_basic_ET_sum_next_,0.0020011275
map_click_undefined_event_name_counts,0.0019761417
tunic.historicalsociety.frontdesk.archivist.newspaper_ET_median_,0.0018763292
object_hover_undefined_event_name_counts,0.0018516193
word_median_cleaner,0.0017915166
businesscards.card_1.next_ET_sum_next_,0.0017504096
11_ET_sum_,0.001739467
tunic.drycleaner.frontdesk.worker.hub_ET_median_,0.0017210684
word_std_next_found,0.0016931092
tunic.humanecology_ET_q75_next_,0.0016111105
word_q25_cleaner,0.0016010673
11_ET_std_next_,0.0015700335
object_click_basic_event_name_counts,0.001566959
word_median_suffragist,0.0015442083
word_median_the,0.0015335913
word_q25_suffragist,0.0015209306
word_it,0.0014966063
reader_bingo_indexCount,0.0014744413
text_fqid_unique_,0.001472824
word_found,0.0014552681
12_ET_sum_,0.0014238622
observation_click_basic_ET_std_next_,0.0013956721
word_median_it,0.0013880581
journals.pic_1.next_ET_sum_next_,0.0013858308
tostacks_fqid_counts,0.0013803183
word_q25_it,0.001378157
word_std_next_it,0.0013729734
tunic.kohlcenter_ET_q75_next_,0.0013541749
navigate_click_undefined_event_name_counts,0.0013454003
word_sum_cleaner,0.0013320385
tunic.kohlcenter.halloffame_ET_median_next_,0.001327879
tunic.historicalsociety.frontdesk.archivist.foundtheodora_text_fqid_counts,0.0013244965
reader_ET_sum_next_,0.0013185563
navigate_click_undefined_ET_sum_next_,0.0013137877
logbook_fqid_counts,0.0012953125
toentry_fqid_counts,0.0012859313
reader_fqid_counts,0.0012807023
toentry_ET_sum_,0.0012646025
tunic.library.frontdesk.worker.hello_ET_q25_,0.0012585886
businesscards.card_1.next_ET_std_,0.0012567865
tunic.kohlcenter.halloffame_ET_std_,0.0012451409
word_mean_cleaner,0.0012157258
journals.pic_0.next_fqid_counts,0.001215651
7_ET_sum_next_,0.0011753349
observation_click_basic_ET_sum_,0.0011750995
tunic.library.frontdesk.worker.wells_ET_mean_,0.0011724541
map_hover_basic_event_name_counts,0.0011720915
tunic.kohlcenter.halloffame_ET_mean_,0.001161678
12_ET_std_next_,0.0011599619
tunic.historicalsociety.closet_dirty.gramps.news_ET_median_,0.0011560963
word_sum_next_found,0.0011521073
tocloset_dirty_ET_std_next_,0.0011515624
tunic.kohlcenter.halloffame_ET_q25_next_,0.0011435938
tunic.library.microfiche_ET_std_next_,0.0011360167
tocloset_dirty_ET_q75_next_,0.001129557
tunic.library.frontdesk.worker.wells_ET_std_next_,0.00112833
tunic.historicalsociety.entry_ET_sum_,0.0011253564
notebook_click_basic_ET_mean_,0.0011171028
tunic.historicalsociety.closet_dirty.door_block_talk_ET_sum_,0.0011103812
tunic.historicalsociety.closet_dirty.gramps.news_ET_q25_,0.0011048813
word_median_is,0.0010964368
map_hover_basic_ET_sum_,0.0010887453
word_std_found,0.0010616155
tunic.humanecology_ET_median_next_,0.0010581121
tunic.historicalsociety.stacks.block_ET_sum_,0.001055169
journals.pic_1.next_fqid_counts,0.0010408377
tunic.kohlcenter.halloffame_ET_std_next_,0.0010383338
logbook_ET_sum_next_,0.0010353607
tunic.kohlcenter.halloffame_ET_mean_next_,0.001027292
object_click_basic_ET_sum_,0.0010234046
6_ET_sum_,0.0010171576
tunic.library.microfiche_ET_sum_,0.0010136098
notebook_click_open_ET_sum_,0.0010071652
block_ET_sum_,0.0009970003
fqid_unique_,0.0009955113
hover_duration_q75_,0.0009823656
word_q75_cleaner,0.0009766548
logbook_bingo_indexCount,0.00096552115
tunic.humanecology.frontdesk.worker.intro_ET_q25_,0.00096331176
businesscards.card_1.next_fqid_counts,0.0009492478
word_q25_and,0.0009454533
tunic.historicalsociety.basement_ET_sum_next_,0.000942335
word_q75_and,0.0009363305
notebook_click_close_ET_sum_,0.00093498017
tunic.humanecology_ET_q25_next_,0.00093422434
object_hover_undefined_ET_sum_next_,0.00093302183
tunic.library.microfiche_room_fqid_counts,0.0009324822
journals.pic_0.next_ET_sum_next_,0.000929468
tostacks_ET_sum_next_,0.00092799735
person_click_basic_ET_q75_,0.0009278252
tunic.drycleaner.frontdesk_room_fqid_counts,0.00092708424
observation_click_basic_ET_sum_next_,0.00091930677
tunic.historicalsociety.closet_dirty.gramps.nothing_ET_mean_,0.0009134193
