feature,mean
object_click_basic_event_name_counts,0.010144862
cutscene_click_basic_ET_median_,0.008378867
plaque_fqid_counts,0.007380757
checkpoint_basic_ET_sum_,0.0065409364
chap1_finale_c_ET_sum_,0.006392202
tunic.historicalsociety.collection.cs_ET_median_,0.006048106
word_q25_you,0.0054221074
object_click_basic_ET_sum_next_,0.0053823562
cs_ET_median_,0.005316201
tunic.historicalsociety.collection_room_fqid_counts,0.0048742704
word_median_you,0.0048179505
word_q25_the,0.004556063
cs_ET_q25_,0.004047888
tunic.capitol_0.hall_ET_sum_,0.0036588483
tunic.historicalsociety.collection.cs_ET_q25_,0.003642388
3_LEVEL_count,0.0031543965
word_q25_it,0.0031352232
plaque_ET_sum_next_,0.0030586682
tunic.historicalsociety.entry.groupconvo_ET_median_,0.0028953156
word_mean_help,0.0028692211
tunic.historicalsociety.collection.gramps.found_ET_sum_,0.0028003675
session_number_,0.0027379505
word_median_that,0.002725107
tunic.historicalsociety.collection.gramps.found_ET_mean_,0.0026698946
word_q25_help,0.0026380292
tunic.historicalsociety.collection.gramps.found_ET_q25_,0.0026315148
word_median_the,0.0026280496
tunic.historicalsociety.entry.groupconvo_ET_std_next_,0.0025455607
checkpoint_basic_ET_median_,0.0025056482
chap1_finale_c_ET_q75_,0.0024847982
4_ET_sum_,0.0024259333
tunic.historicalsociety.collection.gramps.found_ET_std_next_,0.0023880843
word_sum_help,0.0023186514
word_median_help,0.0023106656
chap1_finale_c_ET_mean_,0.0022821259
checkpoint_basic_ET_q75_,0.0022805838
tunic.historicalsociety.collection.gramps.found_ET_median_,0.0022697165
checkpoint_basic_ET_q25_,0.002264299
chap1_finale_c_ET_median_,0.0021503144
checkpoint_basic_ET_mean_,0.0021261338
groupconvo_ET_q25_,0.0020681869
tunic.historicalsociety.entry.groupconvo_ET_mean_,0.0020679974
word_Jo,0.0020384067
notebook_click_close_ET_q75_next_,0.0020342194
tunic.historicalsociety.collection_ET_q25_,0.0019878286
tunic.historicalsociety.stacks.outtolunch_ET_median_next_,0.0019823331
plaque_ET_sum_,0.0019434999
tunic.capitol_0.hall_ET_sum_next_,0.0019197535
report_ET_mean_,0.0019100625
word_median_need,0.001906457
word_q25_to,0.0018947743
tunic.historicalsociety.entry_ET_std_,0.0018938199
word_q25_that,0.0018609988
word_mean_find,0.0018589259
groupconvo_ET_median_,0.0018547239
word_mean_the,0.0018333385
tunic.historicalsociety.entry.groupconvo_ET_q25_,0.0018130699
notebook_click_basic_ET_mean_next_,0.0018126994
observation_click_basic_ET_q75_,0.0018034978
report_ET_q75_,0.0017972369
tunic.historicalsociety.collection.cs_ET_std_next_,0.0017783404
word_q25_find,0.0017760075
object_click_close_ET_std_,0.00175848
observation_click_basic_ET_sum_,0.0017565602
tunic.historicalsociety.collection.gramps.found_ET_q75_,0.001745751
groupconvo_ET_mean_,0.0017386186
word_median_find,0.0017261731
word_q75_help,0.0017156012
cutscene_click_basic_ET_mean_,0.0016922912
directory_ET_std_,0.0016733732
cs_ET_std_next_,0.0016567385
chap1_finale_c_ET_q25_,0.0016466499
notebook_click_basic_ET_q25_next_,0.001638862
notebook_click_basic_ET_median_next_,0.001601758
tunic.historicalsociety.collection_ET_mean_,0.001596289
report_ET_median_,0.0015931689
tunic.historicalsociety.collection.gramps.lost_ET_std_,0.0015765411
tunic.historicalsociety.stacks_ET_sum_,0.0015490612
groupconvo_ET_std_next_,0.0015284632
