feature,mean
session_number_,0.009725243
tunic.historicalsociety.stacks_room_fqid_counts,0.007944592
11_LEVEL_count,0.007745444
11_ET_sum_next_,0.0058485754
navigate_click_undefined_event_name_counts,0.0045913355
map_click_undefined_event_name_counts,0.003619578
text_fqid_unique_,0.0031817881
journals.pic_1.next_fqid_counts,0.0027880955
reader_bingo_indexCount,0.0026054308
word_to,0.0023780076
word_the,0.002190024
11_ET_sum_,0.002144329
worker_ET_q25_,0.001981096
tunic.humanecology.frontdesk.worker.intro_ET_q25_,0.0018879769
tunic.kohlcenter_fqid_counts,0.0018301208
journals_bingo_indexCount,0.0018195682
map_hover_basic_event_name_counts,0.0017334637
tunic.humanecology.frontdesk.worker.intro_ET_median_,0.0017127694
object_hover_undefined_event_name_counts,0.0017029651
tohallway_ET_std_next_,0.0016772257
9_LEVEL_count,0.0016720773
word_mean_cleaner,0.0015880531
tunic.kohlcenter.halloffame_ET_std_next_,0.001576536
reader_fqid_counts,0.0015468278
tunic.drycleaner.frontdesk_ET_q25_,0.0015454
word_std_next_found,0.0015343217
word_median_cleaner,0.0015296197
tunic.kohlcenter.halloffame_ET_q75_,0.0015090791
tunic.drycleaner.frontdesk.worker.hub_ET_q25_,0.0014784136
tunic.library.microfiche_room_fqid_counts,0.0014263302
tunic.humanecology_fqid_counts,0.0014190562
tunic.historicalsociety.basement_ET_sum_next_,0.0014041812
tunic.historicalsociety.frontdesk.archivist.foundtheodora_text_fqid_counts,0.0013811598
journals.pic_1.next_ET_sum_next_,0.0013682778
tunic.drycleaner.frontdesk.worker.hub_ET_median_,0.0013653042
tunic.historicalsociety.closet_dirty.gramps.nothing_ET_median_next_,0.0013423762
tunic.historicalsociety.frontdesk_room_fqid_counts,0.0013422857
toentry_ET_sum_,0.001318688
word_std_next_cleaner,0.0013106507
tunic.kohlcenter.halloffame_room_fqid_counts,0.0012876341
tunic.kohlcenter.halloffame_ET_mean_,0.001269747
tunic.historicalsociety.closet_dirty.gramps.nothing_ET_median_,0.0012622736
word_median_Wells,0.0012613533
word_sum_cleaner,0.0012609189
tunic.historicalsociety.closet_dirty.gramps.nothing_ET_q75_,0.001257267
hover_duration_q75_,0.0012456526
logbook.page.bingo_ET_mean_,0.0012392632
tocloset_dirty_ET_std_next_,0.0012328937
word_q25_cleaner,0.0012280387
journals.pic_0.next_fqid_counts,0.0012228459
word_std_found,0.0012217985
tunic.library.frontdesk.worker.wells_ET_median_,0.00122011
logbook_fqid_counts,0.0012154108
word_q75_cleaner,0.001201405
observation_click_basic_ET_q75_,0.0011765768
journals.pic_1.next_ET_sum_,0.001176303
observation_click_basic_ET_sum_,0.001151623
journals.pic_2.next_ET_std_next_,0.001145931
tunic.drycleaner.frontdesk.worker.takealook_ET_sum_next_,0.0011446716
object_click_basic_event_name_counts,0.0011411976
tunic.humanecology.frontdesk.worker.intro_ET_std_next_,0.0011270791
word_sum_found,0.0011270414
observation_click_basic_ET_mean_,0.0011160302
tunic.historicalsociety.frontdesk.archivist.newspaper_ET_q25_,0.0011119547
word_q25_to,0.0010979314
trigger_scarf_ET_std_,0.0010885394
tunic.kohlcenter_ET_sum_,0.001082332
fqid_unique_,0.0010805819
word_q25_find,0.0010757269
tunic.historicalsociety.closet_dirty.gramps.archivist_ET_sum_,0.0010755941
tunic.historicalsociety.closet_dirty.gramps.nothing_ET_sum_,0.0010708641
tunic.historicalsociety.closet_dirty.gramps.archivist_ET_sum_next_,0.0010533559
word_std_Gramps,0.001045518
journals.pic_0.next_ET_sum_,0.0010344856
tunic.historicalsociety.closet_dirty.gramps.archivist_ET_std_next_,0.0010170058
journals_ET_std_next_,0.0010102851
word_q25_need,0.0010100739
object_click_basic_ET_sum_next_,0.0010051836
tunic.historicalsociety.stacks_ET_sum_,0.0010029853
tunic.historicalsociety.closet_dirty.gramps.nothing_ET_mean_,0.0010022671
word_std_next_the,0.0009996073
word_q75_you,0.0009944686
elapsed_time_diff_q75_,0.0009933937
tunic.library.frontdesk.worker.wells_ET_q25_,0.000989456
tunic.kohlcenter_ET_std_next_,0.0009881187
tunic.historicalsociety.closet_dirty.door_block_talk_ET_std_next_,0.0009829004
tunic.historicalsociety.frontdesk.magnify_ET_q75_,0.0009768559
tunic.historicalsociety.closet_dirty.gramps.news_ET_q25_,0.0009712452
11_ET_std_next_,0.00096834183
word_std_help,0.0009664671
tunic.humanecology_ET_sum_next_,0.00096467533
word_sum_next_found,0.00096402486
journals_ET_sum_,0.0009582188
6_ET_q75_,0.0009414698
journals.pic_1.next_ET_std_next_,0.00093725824
logbook.page.bingo_ET_std_,0.0009289304
word_std_next_Theodora Youmans,0.0009284487
tunic.capitol_1.hall_ET_sum_next_,0.00092616514
tunic.historicalsociety.basement.janitor_ET_q75_,0.0009257859
journals.pic_0.next_ET_std_next_,0.00092517765
tunic.kohlcenter.halloffame_ET_sum_,0.00092493265
tunic.historicalsociety.frontdesk.archivist.have_glass_ET_q75_,0.0009227949
logbook.page.bingo_ET_q75_,0.0009189587
tunic.kohlcenter.halloffame_ET_std_,0.00091776287
word_median_suffragist,0.0009168374
word_q25_and,0.00091336464
tunic.historicalsociety.closet_dirty.door_block_talk_ET_sum_,0.0009122824
worker_ET_median_,0.00091204885
businesscards.card_1.next_ET_sum_next_,0.0009105592
word_q25_it,0.00090425345
tunic.historicalsociety.stacks.outtolunch_ET_median_next_,0.0009030994
businesscards_ET_sum_,0.00088909984
word_median_find,0.0008872619
