feature,mean
word_to,0.013651154
session_number_,0.01074103
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_sum_next_,0.00417599
tocloset_dirty_fqid_counts,0.003879133
navigate_click_undefined_event_name_counts,0.0038423764
flag_girl_fqid_counts,0.0037918019
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_text_fqid_counts,0.0034671489
tunic.flaghouse.entry.flag_girl.symbol_recap_ET_sum_next_,0.003466763
20_LEVEL_count,0.0031934998
tunic.historicalsociety.entry.directory.closeup.archivist_ET_sum_next_,0.0031102807
word_the,0.0028455397
tunic.flaghouse.entry.flag_girl.symbol_recap_ET_sum_,0.00246213
tunic.historicalsociety.entry.groupconvo_flag_ET_q25_,0.00239859
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_std_,0.0023802838
toentry_fqid_counts,0.0022577187
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_q75_next_,0.0022409547
tunic.historicalsociety.entry.groupconvo_flag_ET_median_,0.0022085183
tunic.flaghouse.entry.flag_girl.symbol_recap_text_fqid_counts,0.0020471613
word_q25_Wells,0.0020098642
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_sum_,0.0020018406
tunic.historicalsociety.entry.directory.closeup.archivist_ET_q25_next_,0.001908783
room_fqid_unique_,0.0018800236
directory_ET_sum_next_,0.0017683305
directory.closeup.archivist_ET_q25_next_,0.0017615915
tunic.wildlife.center.wells.nodeer_ET_q25_,0.0017257388
tunic.drycleaner.frontdesk_ET_q75_next_,0.0017068371
tunic.drycleaner.frontdesk_ET_mean_next_,0.0017050521
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_mean_,0.0016834978
map_click_undefined_event_name_counts,0.0016713445
directory.closeup.archivist_ET_q75_next_,0.0016660686
tocloset_dirty_ET_sum_,0.0016371612
directory.closeup.archivist_ET_sum_next_,0.0016334297
tunic.flaghouse.entry_room_fqid_counts,0.001615013
tocloset_dirty_ET_sum_next_,0.0015768108
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_median_next_,0.0015607582
tunic.wildlife.center.wells.nodeer_ET_median_,0.0015500553
tocloset_dirty_ET_std_,0.0015482077
wells_ET_q25_,0.0015289843
groupconvo_flag_ET_q25_,0.0015124457
tunic.drycleaner.frontdesk_ET_mean_,0.0014958192
tunic.historicalsociety.closet_dirty_ET_std_next_,0.0014885693
tohallway_ET_sum_,0.0014419678
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_mean_next_,0.0014019171
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_q25_next_,0.0013657544
tunic.flaghouse.entry.flag_girl.symbol_recap_ET_std_next_,0.0013533352
tocloset_dirty_ET_std_next_,0.0013328855
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_std_next_,0.0013203212
tocloset_dirty_ET_q75_next_,0.0012802336
tunic.historicalsociety.closet_dirty_room_fqid_counts,0.0012758219
