feature,mean
word_to,0.0125621455
tunic.historicalsociety.entry.groupconvo_flag_ET_q25_,0.008499317
session_number_,0.007902937
tocloset_dirty_ET_mean_next_,0.007319851
tocloset_dirty_ET_median_next_,0.005247093
directory_ET_sum_next_,0.0043684677
worker_fqid_counts,0.004175952
tunic.historicalsociety.entry.directory.closeup.archivist_ET_sum_next_,0.0037268577
tunic.flaghouse.entry.flag_girl.symbol_recap_ET_sum_,0.003560105
tunic.historicalsociety.entry.groupconvo_flag_ET_median_,0.0035162475
tocloset_dirty_ET_q75_next_,0.0034386162
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_sum_next_,0.0031883845
tunic.wildlife.center.wells.nodeer_ET_q25_,0.0031274424
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_sum_,0.002930462
groupconvo_flag_ET_q25_,0.002858051
tunic.library.frontdesk.worker.flag_recap_ET_q25_next_,0.0027405594
tunic.wildlife.center.crane_ranger.crane_ET_q75_,0.0026064266
word_q25_flag,0.0025201403
tunic.library.frontdesk_room_fqid_counts,0.0025014668
directory.closeup.archivist_ET_sum_next_,0.0024803123
flag_girl_fqid_counts,0.0024238739
tunic.library.frontdesk_ET_sum_,0.0023367172
word_q25_Wells,0.0023162125
directory.closeup.archivist_ET_q75_next_,0.0022302845
tunic.historicalsociety.closet_dirty_ET_mean_next_,0.0022103332
map_click_undefined_event_name_counts,0.0022077044
tunic.historicalsociety.closet_dirty_ET_q75_next_,0.002197662
tocloset_dirty_ET_sum_next_,0.002175909
crane_ranger_ET_q75_,0.002165596
tunic.historicalsociety.entry.directory.closeup.archivist_ET_sum_,0.0021409807
directory_ET_q75_next_,0.0020281167
word_std_it,0.0020277966
tunic.flaghouse.entry.flag_girl.symbol_recap_ET_q75_,0.0020265433
tunic.flaghouse.entry.flag_girl.symbol_recap_ET_mean_,0.0019889395
tunic.historicalsociety.entry.groupconvo_flag_ET_mean_,0.0019119014
tunic.flaghouse.entry.flag_girl.symbol_recap_text_fqid_counts,0.0018857436
tunic.historicalsociety.entry.directory.closeup.archivist_ET_std_next_,0.0018811856
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_q75_,0.0018472315
directory_ET_std_next_,0.0018369996
directory.closeup.archivist_ET_mean_next_,0.0018280365
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_q25_next_,0.0017989597
20_LEVEL_count,0.0017796573
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_mean_,0.0017686278
tunic.wildlife.center.crane_ranger.crane_ET_std_,0.0017516646
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_median_,0.001745537
tunic.library.frontdesk.worker.flag_recap_ET_q75_next_,0.0016690268
groupconvo_flag_ET_sum_,0.0016653268
tunic.historicalsociety.entry.boss.flag_ET_q25_,0.0016630831
tunic.historicalsociety.entry.directory.closeup.archivist_ET_mean_next_,0.0016573796
person_click_basic_ET_std_,0.0016558032
tunic.library.frontdesk.worker.flag_recap_ET_median_next_,0.0016454384
tunic.historicalsociety.entry.directory.closeup.archivist_ET_q25_,0.0016069858
directory_ET_median_next_,0.0015923942
tunic.flaghouse.entry.flag_girl.symbol_recap_ET_sum_next_,0.0015855667
tunic.historicalsociety.entry.boss.flag_ET_median_,0.0015849037
tunic.library.frontdesk.worker.flag_recap_ET_mean_next_,0.0015512126
toentry_fqid_counts,0.0015248875
tunic.historicalsociety.closet_dirty_ET_sum_,0.0015231391
observation_click_basic_ET_sum_,0.0015167724
directory_ET_mean_next_,0.0015137367
tunic.flaghouse.entry.flag_girl.symbol_recap_ET_q25_next_,0.0015078404
20_ET_sum_next_,0.00149227
word_std_this,0.0014910355
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_q25_,0.0014327844
word_q25_it,0.0014173073
tunic.flaghouse.entry.colorbook_ET_median_,0.0014013367
tunic.flaghouse.entry.colorbook_ET_q25_,0.0013983886
wells_ET_q25_,0.0013668922
tunic.library.frontdesk.worker.flag_recap_ET_sum_,0.001365166
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_q75_next_,0.001359618
tunic.historicalsociety.collection_flag.gramps.recap_ET_sum_,0.0013542944
boss_ET_q25_,0.0013540273
room_fqid_unique_,0.0013527444
word_std_Jo,0.0013288911
navigate_click_undefined_event_name_counts,0.0013156227
tunic.flaghouse.entry.colorbook_ET_q75_,0.001288162
worker_ET_sum_,0.0012740425
tunic.wildlife.center.expert.recap_ET_std_next_,0.0012714361
tunic.flaghouse.entry.colorbook_ET_sum_,0.0012589467
word_q75_is,0.0012543711
tocloset_dirty_ET_q25_next_,0.0012517408
word_std_found,0.0012506681
tunic.flaghouse.entry.colorbook_ET_mean_,0.0012329255
journals_flag.pic_1.next_ET_sum_,0.0012322939
word_q25_need,0.0012312559
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_mean_next_,0.0012306083
word_q25_help,0.0012203037
word_sum_next_to,0.0012198251
tunic.flaghouse.entry.flag_girl.hello_ET_q25_,0.0012187277
tunic.library.frontdesk.worker.flag_recap_ET_mean_,0.00121401
tunic.wildlife.center.expert.recap_text_fqid_counts,0.0012120593
word_q75_this,0.0011912581
word_you,0.0011796369
word_sum_you,0.0011737166
word_std_you,0.0011686254
tunic.library.frontdesk.worker.flag_recap_ET_sum_next_,0.0011596304
tohallway_ET_sum_,0.0011500828
tunic.flaghouse.entry.flag_girl.symbol_recap_ET_std_,0.0011465742
word_median_Wells,0.0011452686
confrontation_ET_q75_,0.0011354751
expert_fqid_counts,0.0011315485
tunic.historicalsociety.entry.groupconvo_flag_ET_q75_,0.0011299698
groupconvo_flag_ET_median_,0.0011267288
tunic.historicalsociety.closet_dirty_ET_std_next_,0.0011264138
tunic.library.frontdesk.worker.nelson_ET_std_,0.0011086231
tunic.library.frontdesk.worker.flag_recap_ET_q25_,0.0011064955
crane_ranger_ET_std_,0.0011009804
directory_ET_q25_next_,0.0011004858
tunic.capitol_2.hall_room_fqid_counts,0.0010980217
word_std_Oh,0.0010858568
word_sum_Jo,0.0010781499
tracks_ET_sum_,0.0010672517
tunic.flaghouse.entry_room_fqid_counts,0.0010455216
word_q75_national movement,0.0010403635
tunic.library.frontdesk.worker.flag_recap_ET_q75_,0.0010146506
word_the,0.0010131899
archivist_glasses_ET_std_,0.0010044293
tunic.library.frontdesk_ET_sum_next_,0.0009986667
tunic.historicalsociety.basement.seescratches_ET_q25_,0.0009910631
tocloset_dirty_ET_q25_,0.0009880973
toentry_ET_sum_next_,0.0009817838
directory.closeup.archivist_ET_q25_next_,0.0009781066
tunic.library.frontdesk.worker.flag_recap_ET_median_,0.00097675
word_q75_you,0.0009610233
word_std_to,0.0009604015
word_q25_can,0.0009593397
17_ET_sum_next_,0.0009573054
tunic.historicalsociety.closet_dirty_ET_median_,0.00095418724
tunic.historicalsociety.cage.confrontation_ET_q75_,0.00095417805
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_std_,0.0009518834
gramps_ET_q25_,0.0009498499
word_std_is,0.00093541684
tunic.historicalsociety.collection_flag.gramps.flag_ET_q25_,0.00092996913
tocloset_dirty_ET_std_,0.0009266221
journals_flag.pic_0.next_ET_q25_next_,0.00091322133
17_LEVEL_count,0.00091229804
journals_flag.pic_1.next_ET_q75_,0.00090928207
tunic.wildlife.center.expert.recap_ET_sum_next_,0.0009087091
tracks_fqid_counts,0.00090824347
word_q25_that,0.00090678904
tunic.historicalsociety.closet_dirty_ET_sum_next_,0.00090532703
tunic.historicalsociety.cage.teddy.trapped_ET_mean_,0.0008961777
20_ET_sum_,0.000892316
tunic.historicalsociety.entry.directory.closeup.archivist_ET_q75_,0.0008913399
word_q25_national movement,0.0008751419
crane_ranger_ET_mean_,0.0008701009
navigate_click_undefined_ET_sum_next_,0.00086986803
person_click_basic_ET_q75_,0.0008667864
confrontation_ET_median_,0.0008634603
crane_ranger_ET_median_,0.00085974584
tunic.historicalsociety.entry.directory.closeup.archivist_ET_median_,0.00085171696
seescratches_ET_q25_,0.0008504705
expert_ET_sum_,0.00084873295
21_ET_sum_,0.0008458706
ch3start_ET_sum_next_,0.0008454837
directory.closeup.archivist_ET_median_next_,0.00084230956
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_median_next_,0.0008411352
directory.closeup.archivist_ET_mean_,0.000833978
directory.closeup.archivist_ET_std_next_,0.00083336805
