feature,mean
object_click_basic_event_name_counts,0.0039993427
word_median_help,0.0037904663
3_LEVEL_count,0.0034069421
word_median_it,0.0033747382
tunic.historicalsociety.collection.gramps.found_ET_q25_,0.0030957316
word_mean_Ooh,0.0030361845
checkpoint_basic_ET_sum_,0.0029262837
checkpoint_basic_ET_q75_,0.0029093826
word_mean_help,0.0028218976
word_q25_it,0.00267746
checkpoint_basic_ET_mean_,0.0026691689
cs_ET_median_,0.0026527653
word_sum_help,0.0026380203
word_q25_you,0.0026168698
checkpoint_basic_ET_median_,0.0026148602
tunic.historicalsociety.collection.cs_ET_median_,0.002595916
word_q75_you,0.0025909722
word_median_Ooh,0.0025337504
chap1_finale_c_ET_sum_,0.0025123847
word_q25_Ooh,0.0024533176
2_ET_median_,0.002439863
tunic.capitol_0.hall_ET_sum_,0.002431972
checkpoint_basic_ET_q25_,0.0024165495
chap1_finale_c_ET_q75_,0.0023816037
tunic.historicalsociety.collection_room_fqid_counts,0.002349283
word_mean_1916,0.0023076364
groupconvo_ET_q25_,0.002275079
4_ET_sum_,0.0022703367
chap1_finale_c_ET_mean_,0.0021963147
word_mean_slip,0.0021754296
word_mean_need,0.002111155
word_sum_need,0.0020862164
word_median_next_Jo,0.002028238
word_q75_help,0.0019986064
word_median_1916,0.001963371
chap1_finale_c_ET_median_,0.0018999414
gramps_ET_q25_,0.0018878051
chap1_finale_c_ET_q25_,0.0018210829
tunic.historicalsociety.collection.gramps.found_ET_median_,0.0017712062
session_number_,0.0017586899
word_median_slip,0.0017574572
doorblock_ET_std_next_,0.0017489174
tunic.capitol_0.hall_ET_sum_next_,0.0017396808
tunic.kohlcenter.halloffame.plaque.face.date_ET_sum_,0.0016866619
word_sum_Ooh,0.0016787546
tunic.historicalsociety.collection.gramps.lost_ET_median_next_,0.0016779508
retirement_letter_fqid_counts,0.0016741111
tunic.historicalsociety.closet.retirement_letter.hub_ET_std_next_,0.0016739704
tunic.historicalsociety.stacks.outtolunch_ET_sum_,0.0016297139
tunic.historicalsociety.stacks.outtolunch_ET_std_next_,0.0016233866
tunic.historicalsociety.closet_room_fqid_counts,0.0016190466
tunic.kohlcenter.halloffame.plaque.face.date_ET_mean_,0.0016076692
word_q25_the,0.0016056512
tunic.historicalsociety.closet.doorblock_ET_mean_next_,0.001591099
tunic.historicalsociety.collection_ET_mean_,0.001574877
cutscene_click_basic_ET_median_,0.001567938
word_mean_Wells,0.0015642234
tunic.kohlcenter.halloffame.plaque.face.date_ET_q75_,0.0015284534
word_q75_Ooh,0.0015085541
doorblock_ET_q25_next_,0.0015085512
tunic.historicalsociety.closet_ET_std_next_,0.0015080236
object_click_basic_ET_sum_next_,0.0015072315
word_median_need,0.0014995061
tunic.historicalsociety.collection_ET_q25_,0.0014845666
word_q25_next_Wisconsin Wonders,0.0014842565
directory_ET_std_,0.0014824239
person_click_basic_ET_q25_,0.0014801541
tunic.historicalsociety.collection_ET_median_,0.0014597257
retirement_letter_ET_sum_next_,0.0014554268
chap1_finale_ET_std_next_,0.001453268
word_q75_need,0.0014284068
word_q75_the,0.0014220315
tunic.historicalsociety.closet.doorblock_ET_median_next_,0.0013988855
outtolunch_ET_mean_next_,0.0013958435
word_to,0.001389649
tunic.historicalsociety.entry.groupconvo_ET_sum_,0.001385656
plaque.face.date_ET_std_next_,0.0013831835
outtolunch_ET_sum_next_,0.0013796352
tunic.historicalsociety.entry.wells.talktogramps_text_fqid_counts,0.0013791814
tunic.historicalsociety.basement_ET_median_next_,0.0013741255
word_mean_you,0.0013712217
word_q25_next_Ooh,0.0013672054
word_q25_that,0.0013662691
word_q25_Gramps,0.0013602343
tunic.historicalsociety.stacks.outtolunch_ET_q75_next_,0.0013536864
tunic.historicalsociety.closet.retirement_letter.hub_ET_mean_next_,0.0013465101
word_std_next_that,0.0013442778
elapsed_time_diff_median_,0.0013424614
word_q25_help,0.0013423664
tunic.historicalsociety.collection.gramps.lost_ET_q75_,0.001340227
word_the,0.0013347483
tunic.historicalsociety.entry.groupconvo_ET_q25_next_,0.0013330963
tunic.historicalsociety.closet.retirement_letter.hub_ET_q75_next_,0.0013326061
report_ET_sum_next_,0.0013319984
word_std_next_can,0.001330257
outtolunch_ET_q75_next_,0.0013230583
tunic.historicalsociety.entry.groupconvo_ET_q25_,0.0013172737
intro_ET_std_,0.0013159325
plaque_ET_sum_,0.0013152107
4_ET_std_next_,0.0013147236
photo_ET_std_next_,0.0013135443
togrampa_ET_q25_,0.0013092387
retirement_letter_ET_sum_,0.0012982506
word_median_to,0.0012912438
tunic.historicalsociety.collection.gramps.lost_ET_median_,0.0012871828
tunic.historicalsociety.collection.gramps.lost_text_fqid_counts,0.001285847
tunic.capitol_0.hall_ET_std_next_,0.0012842843
tunic.historicalsociety.collection.gramps.lost_ET_mean_,0.0012839991
tunic.kohlcenter.halloffame.plaque.face.date_ET_median_,0.0012827159
cs_ET_q25_,0.0012822956
word_median_the,0.0012786861
tunic.historicalsociety.entry_ET_std_,0.0012783064
word_q75_Wells,0.0012780796
tunic.historicalsociety.collection.gramps.lost_ET_sum_next_,0.0012742667
word_q75_1916,0.0012715077
word_sum_1916,0.0012668525
doorblock_ET_sum_next_,0.0012655495
tunic.historicalsociety.closet.photo_ET_sum_,0.0012608939
word_q75_it,0.0012582572
room_coor_x_q75_,0.001253281
word_q25_find,0.001247253
tunic.historicalsociety.entry_ET_std_next_,0.0012399921
map_hover_basic_ET_q25_next_,0.0012387614
word_q75_and,0.0012354994
4_ET_sum_next_,0.0012352054
tunic.historicalsociety.stacks.outtolunch_ET_q75_,0.0012324165
word_sum_Wells,0.0012322136
tunic.historicalsociety.entry_room_fqid_counts,0.0012320633
word_q25_to,0.0012311332
tunic.historicalsociety.closet.gramps.intro_0_cs_0_ET_std_,0.0012308481
outtolunch_ET_q25_next_,0.0012299386
gramps_fqid_counts,0.0012284155
word_mean_the,0.0012281095
word_q75_next_Ooh,0.0012279449
tunic.historicalsociety.collection.gramps.lost_ET_std_next_,0.0012278222
tunic.historicalsociety.collection.cs_ET_q25_,0.0012264665
doorblock_ET_q25_,0.0012263994
groupconvo_ET_std_next_,0.0012232081
tunic.historicalsociety.basement_ET_median_,0.0012212646
object_click_close_ET_mean_next_,0.001219835
word_mean_jersey,0.0012192302
tunic.historicalsociety.entry.wells.talktogramps_ET_q25_next_,0.0012180011
hover_duration_mean_,0.0012150441
tunic.historicalsociety.collection.gramps.lost_ET_std_,0.001214783
cs_ET_std_next_,0.0012071144
tunic.hub.slip_ET_q75_,0.001202212
tunic.historicalsociety.stacks_ET_median_,0.0011989137
tunic.historicalsociety.collection.gramps.lost_ET_sum_,0.0011983094
object_hover_undefined_ET_mean_next_,0.0011979896
report_ET_q25_,0.0011938778
tunic.historicalsociety.closet.intro_ET_median_,0.0011907171
tunic.historicalsociety.stacks.outtolunch_ET_std_,0.001189855
word_q75_this,0.001187724
4_ET_std_,0.0011849836
object_click_close_ET_sum_next_,0.0011848005
outtolunch_ET_median_,0.0011839912
3_ET_std_next_,0.0011794597
notebook_click_close_ET_std_next_,0.0011783362
tunic.historicalsociety.closet.teddy.intro_0_cs_0_ET_std_next_,0.0011781573
tunic.historicalsociety.stacks.outtolunch_ET_mean_,0.0011774945
