feature,mean
map_click_close_event_name_counts,1.173423273714803
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_sum_,1.0688529313780837
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_text_fqid_counts,1.0263865892944872
tunic.wildlife.center.crane_ranger.crane_ET_std_,0.6245086488270971
map_click_close_ET_sum_,0.5842133114186736
20_LEVEL_count,0.5829179381850423
tunic.flaghouse.entry.flag_girl.symbol_recap_ET_sum_,0.537351993742362
tunic.library.frontdesk.worker.flag_recap_text_fqid_counts,0.522761675404665
tunic.library.frontdesk.worker.nelson_recap_text_fqid_counts,0.5182054323878986
tunic.historicalsociety.entry.groupconvo_flag_ET_q25_next_,0.4561560888543551
tunic.historicalsociety.entry.groupconvo_flag_ET_q25_,0.4257760514759824
map_click_close_ET_q75_next_,0.4127925591322609
tocage_fqid_counts,0.40627210207044817
notebook_click_basic_ET_sum_,0.39730990869026117
word_std_that,0.33223321670120426
month,0.32618814061808143
tunic.historicalsociety.entry.directory.closeup.archivist_ET_q75_next_,0.319430870216887
22_ET_sum_next_,0.31557276519033983
tunic.historicalsociety.closet_dirty_ET_sum_,0.30929341061504634
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_sum_next_,0.2996023052966611
journals_flag.pic_1.next_ET_mean_next_,0.2995926282200513
day,0.2991930270615351
journals_flag.pic_1.next_ET_sum_next_,0.2977130935690808
room_fqid_unique_,0.29398122748338534
tunic.wildlife.center.expert.recap_ET_std_next_,0.29177225074420815
tohallway_fqid_counts,0.2890980804288744
tunic.historicalsociety.cage.lockeddoor_text_fqid_counts,0.2857938865377722
tracks.hub.deer_fqid_counts,0.28015329083377527
tunic.wildlife.center.expert.recap_ET_sum_next_,0.2787203423527483
flag_girl_fqid_counts,0.27357830825409735
word_to,0.2697257748297087
tunic.historicalsociety.stacks.journals_flag.pic_1.bingo_text_fqid_counts,0.26605008161836097
journals_flag.pic_1.bingo_fqid_counts,0.2657218624448003
tunic.historicalsociety.cage.teddy.trapped_ET_mean_,0.26523366874382104
tunic.wildlife.center.expert.recap_ET_q75_next_,0.2626401967962094
journals_flag.pic_2.bingo_fqid_counts,0.2624625997497748
journals_flag.pic_1.next_ET_mean_,0.2602074277423003
tunic.wildlife.center.wells.nodeer_recap_ET_q25_,0.2595991315603579
tunic.historicalsociety.collection_flag.gramps.recap_ET_std_,0.2578263214721204
notebook_click_close_ET_sum_,0.25756913322450814
tunic.historicalsociety.entry.boss.flag_ET_q75_next_,0.2574839246957187
tunic.historicalsociety.entry.boss.flag_ET_mean_next_,0.256931992868709
17_ET_sum_,0.2554209174102396
tracks_ET_sum_,0.2550316523469415
map_click_close_ET_sum_next_,0.25488067689974647
word_q75_next_found,0.25439011842185577
tunic.drycleaner_ET_median_next_,0.25060935211072455
navigate_click_undefined_ET_sum_next_,0.2488946411152187
tunic.capitol_1_fqid_counts,0.24479070791862334
word_std_found,0.2421639524421983
crane_ranger_ET_std_,0.23996699025515814
directory.closeup.archivist_ET_q75_,0.23975508004299845
tunic.wildlife.center.wells.nodeer_recap_ET_sum_,0.23576550198906093
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_q75_,0.23365803616849443
notebook_click_basic_ET_std_,0.232508653632873
tunic.historicalsociety.stacks.journals_flag.pic_2.bingo_text_fqid_counts,0.23237198739890266
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_median_,0.23097115702127802
