feature,mean
word_sum_flag,0.0048863227
tunic.flaghouse.entry_ET_sum_next_,0.0040925783
tunic.wildlife.center_ET_sum_,0.0038261553
tunic.wildlife.center_ET_sum_next_,0.0033308654
tunic.library.frontdesk_ET_sum_next_,0.0028686589
tunic.library.frontdesk_ET_sum_,0.0027982902
19_ET_sum_,0.0026540055
navigate_click_undefined_ET_sum_next_,0.0024943484
19_ET_sum_next_,0.002328061
tunic.flaghouse.entry_ET_sum_,0.00220871
20_ET_sum_next_,0.0020339144
20_ET_sum_,0.0019102675
word_mean_flag,0.0018655071
word_mean_next_is,0.0017883815
word_median_next_is,0.0014577201
tracks_ET_sum_next_,0.0014461316
expert_ET_sum_next_,0.0014405778
21_ET_sum_,0.0013645396
object_click_basic_ET_sum_next_,0.0013419323
map_hover_basic_ET_sum_next_,0.0013319774
tunic.library.microfiche_ET_sum_,0.0012556394
navigate_click_undefined_event_name_counts,0.0011913414
word_std_flag,0.0011666925
tunic.flaghouse.entry_ET_std_,0.0011654895
word_q25_it,0.0011269148
expert_fqid_counts,0.0011197178
journals_flag.pic_0.next_ET_sum_,0.0011039168
tunic.historicalsociety.cage.glasses.beforeteddy_ET_sum_,0.0010777238
19_ET_std_next_,0.001063411
tunic.drycleaner_ET_sum_next_,0.001062343
word_q75_national movement,0.0010531115
tunic.historicalsociety.closet_dirty_ET_sum_next_,0.0010432838
session_number_,0.0010405658
tracks_ET_sum_,0.0010379313
notification_click_basic_ET_sum_,0.0010272103
journals_flag.pic_0.next_ET_q75_,0.0010246087
map_click_basic_ET_sum_next_,0.0010193106
tunic.historicalsociety.stacks_ET_sum_,0.0010141334
journals_flag.pic_0.next_ET_sum_next_,0.0009962086
word_q75_is,0.0009955168
21_ET_sum_next_,0.0009836084
tunic.flaghouse.entry_ET_std_next_,0.0009786581
tunic.historicalsociety.basement_room_fqid_counts,0.0009713086
journals_flag.pic_0.next_ET_mean_,0.00096299924
object_hover_undefined_ET_sum_,0.0009498977
object_hover_undefined_ET_sum_next_,0.00093086076
tunic.historicalsociety.cage.glasses.beforeteddy_ET_q75_,0.00093023595
screen_coor_y_q25_,0.00092957634
tunic.historicalsociety.closet_dirty_ET_sum_,0.0009232044
archivist_glasses_ET_sum_,0.000914888
worker_ET_sum_next_,0.00090888113
tunic.historicalsociety.stacks_ET_sum_next_,0.0009015911
tunic.library.frontdesk.worker.nelson_ET_q25_next_,0.0008987889
word_q25_next_it,0.0008883919
tunic.historicalsociety.entry_ET_sum_,0.0008883582
word_median_national movement,0.000886104
tunic.flaghouse.entry.flag_girl.symbol_recap_ET_q75_next_,0.00088465586
tunic.wildlife_ET_std_,0.0008837123
tunic.library.frontdesk.worker.nelson_ET_mean_next_,0.00087479793
journals_flag.pic_0.next_ET_median_,0.00086983317
19_ET_std_,0.00086783123
tunic.historicalsociety.collection_flag.gramps.flag_ET_median_next_,0.0008656174
colorbook_ET_q75_next_,0.0008572422
word_q75_next_this,0.00085678964
notification_click_basic_ET_std_,0.00085480005
tunic.library.frontdesk_room_fqid_counts,0.0008544822
word_median_next_flag,0.0008452514
journals_flag.hub.topics_ET_sum_next_,0.0008403954
tomap_ET_sum_next_,0.000835932
journals_flag_ET_sum_next_,0.00083243684
notebook_click_basic_event_name_counts,0.00083219016
tunic.historicalsociety.cage.glasses.beforeteddy_ET_median_,0.00082968647
tracks_ET_std_,0.00082914846
map_click_basic_ET_sum_,0.00082902034
15_ET_median_next_,0.00082588167
15_ET_q75_,0.0008243436
coffee_ET_mean_,0.00082335825
directory_ET_median_next_,0.00082055933
tunic.flaghouse.entry.flag_girl.symbol_ET_q75_,0.00081704615
tunic.historicalsociety.frontdesk_ET_sum_next_,0.0008126882
tunic.library.frontdesk.worker.nelson_ET_q75_next_,0.0008117838
tostacks_ET_mean_next_,0.00081073114
tunic.historicalsociety.stacks_ET_q75_,0.0008097314
word_q75_need,0.00080966036
groupconvo_flag_fqid_counts,0.00080870476
tunic.historicalsociety.stacks.journals_flag.pic_0.bingo_ET_median_,0.00080789364
journals_flag.pic_1.bingo_ET_mean_next_,0.00080528494
object_click_close_ET_median_,0.00080141734
tunic.flaghouse.entry.flag_girl.symbol_recap_ET_sum_next_,0.00080132403
journals_flag.hub.topics_old_ET_sum_next_,0.0008012565
journals_flag.pic_1.bingo_ET_q25_next_,0.00080040423
journals_flag.pic_0.next_ET_q75_next_,0.0008002823
journals_flag.hub.topics_old_ET_q75_next_,0.0007988
object_hover_undefined_ET_q25_,0.0007973376
notebook_click_close_ET_q75_,0.0007965229
journals_flag.pic_0.next_ET_mean_next_,0.00079492107
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_q25_,0.0007883319
map_click_basic_ET_q75_next_,0.0007857838
journals_flag_ET_sum_,0.0007854836
word_q25_that,0.00078312616
journals_flag.pic_1.next_ET_sum_,0.0007830074
tunic.historicalsociety.closet_dirty_ET_std_next_,0.0007821566
word_q75_next_is,0.0007801107
tunic.wildlife.center_room_fqid_counts,0.0007787715
21_ET_q25_,0.00077528885
tracks.hub.deer_ET_sum_next_,0.0007741898
journals_flag.hub.topics_ET_sum_,0.0007734758
coffee_ET_median_,0.0007723042
colorbook_ET_median_next_,0.00077167747
object_hover_basic_ET_mean_next_,0.00076980656
tunic.flaghouse.entry.colorbook_ET_sum_,0.00076962623
tunic.library.frontdesk.worker.flag_ET_q75_next_,0.0007678055
18_LEVEL_count,0.00076737313
journals_flag.hub.topics_old_ET_sum_,0.0007670338
word_q25_Earth Day,0.0007655051
reader_flag.paper2.next_ET_mean_,0.00076459494
tracks_fqid_counts,0.00076454005
map_hover_basic_ET_q75_next_,0.0007638313
journals_flag.hub.topics_old_ET_median_next_,0.0007630426
teddy_ET_q25_,0.0007603287
tunic.wildlife.center_ET_std_next_,0.000760119
word_q75_that,0.0007563156
tocloset_dirty_ET_median_next_,0.0007548885
map_hover_basic_ET_sum_,0.00075309613
word_sum_Wells,0.00075307616
tunic.library.frontdesk.worker.flag_ET_std_next_,0.000752546
