feature,mean
session_number_,0.003590708
navigate_click_undefined_event_name_counts,0.0032517458
11_LEVEL_count,0.0025002467
9_LEVEL_count,0.0023931172
tunic.historicalsociety.frontdesk_room_fqid_counts,0.002119916
word_to,0.0018479478
toentry_fqid_counts,0.0018112961
map_click_undefined_event_name_counts,0.0016757606
word_median_can,0.0015442525
word_the,0.0015400677
word_median_next_slip,0.0015038201
tunic.historicalsociety.frontdesk.archivist.have_glass_ET_q25_,0.0014456203
map_hover_basic_ET_sum_next_,0.0014288169
word_q25_the,0.0013703593
word_found,0.0013637352
hover_duration_q75_,0.0013450657
word_median_suffragist,0.001329055
word_q25_is,0.0013207006
11_ET_q25_next_,0.0012685066
reader_fqid_counts,0.0012553995
object_hover_undefined_event_name_counts,0.0012532301
tunic.historicalsociety.stacks_room_fqid_counts,0.0012531988
tunic.drycleaner.frontdesk.worker.hub_ET_median_,0.0012148196
door_block_talk_ET_sum_,0.0011872702
word_mean_next_Theodora Youmans,0.0011832442
6_LEVEL_count,0.001181233
tunic.historicalsociety.closet_dirty.gramps.nothing_ET_q75_,0.001166234
map_hover_basic_ET_sum_,0.0011443637
word_q25_next_you,0.0011337068
tunic.historicalsociety.closet_dirty.gramps.nothing_ET_sum_,0.0011330738
tocloset_dirty_ET_std_next_,0.0011269868
tunic.historicalsociety.closet_dirty.what_happened_ET_median_,0.0011046322
tunic.historicalsociety.frontdesk.archivist.newspaper_ET_q25_,0.0010977389
journals.pic_1.next_ET_sum_next_,0.001094912
word_std_found,0.0010903818
tunic.drycleaner.frontdesk.worker.hub_ET_q75_,0.0010896568
reader.paper1.next_fqid_counts,0.0010876674
word_median_cleaner,0.0010835225
word_median_next_can,0.0010833231
tocloset_dirty_ET_sum_,0.0010683308
tunic.historicalsociety.closet_dirty.door_block_talk_ET_sum_,0.0010674605
tunic.historicalsociety.closet_dirty.door_block_talk_ET_std_,0.0010641629
journals.pic_2.next_ET_sum_,0.0010629507
tunic.historicalsociety.closet_dirty.gramps.nothing_ET_q75_next_,0.0010523819
word_sum_Gramps,0.0010460642
tunic.historicalsociety.frontdesk.archivist.foundtheodora_text_fqid_counts,0.0010332967
person_click_basic_ET_q25_,0.0010320484
