feature,mean
object_click_basic_event_name_counts,0.0038803227
word_q75_you,0.0033643118
checkpoint_basic_ET_sum_,0.0026286892
word_median_you,0.002486005
word_mean_you,0.0024333624
chap1_finale_ET_sum_next_,0.0023195166
tunic.capitol_0.hall_ET_sum_next_,0.002276642
session_number_,0.002206638
tunic.historicalsociety.collection_room_fqid_counts,0.0022021506
chap1_finale_c_ET_sum_,0.0021085641
cutscene_click_basic_ET_median_next_,0.0020686507
tunic.historicalsociety.collection.gramps.found_ET_q75_next_,0.002055071
checkpoint_basic_ET_median_,0.0020494333
word_median_help,0.0019803685
tunic.capitol_0.hall_ET_sum_,0.0019683563
word_q75_help,0.0018672241
word_q75_Wells,0.0018629177
word_mean_next_Wells,0.0018367738
word_sum_help,0.001789747
checkpoint_basic_ET_q75_,0.0017817756
word_median_next_Wells,0.0017768466
checkpoint_basic_ET_mean_,0.0017654668
4_ET_sum_,0.0017627766
cs_ET_mean_,0.0017602515
checkpoint_basic_ET_q25_,0.0017470244
word_q75_the,0.0017441439
4_ET_sum_next_,0.0017218027
tunic.historicalsociety.collection.gramps.found_ET_median_,0.0017202835
word_median_next_help,0.0017115618
3_LEVEL_count,0.0016796435
gramps_ET_q75_,0.0016794992
cutscene_click_basic_ET_q75_,0.0016141277
plaque_fqid_counts,0.0015970634
word_median_Wells,0.0015860238
object_click_basic_ET_sum_next_,0.0015847208
cutscene_click_basic_ET_q75_next_,0.0015751078
chap1_finale_c_ET_q75_,0.001568586
word_median_that,0.0015667541
word_mean_help,0.0015602038
word_std_next_is,0.0015513111
gramps_ET_q75_next_,0.0015431421
word_sum_Wells,0.0015410009
word_sum_slip,0.0015301728
word_mean_next_it,0.0015287811
word_q75_next_is,0.0015125261
word_q75_next_the,0.0014710079
notebook_click_basic_ET_std_next_,0.0014656914
word_q25_that,0.0014569194
chap1_finale_ET_q75_next_,0.0014309885
tunic.historicalsociety.collection.gramps.found_ET_median_next_,0.0014305882
word_q75_next_Wells,0.0014251209
word_mean_it,0.001421711
word_q75_1916,0.0014035011
notebook_click_basic_ET_mean_,0.0013833622
groupconvo_ET_mean_next_,0.0013827832
word_sum_1916,0.0013812522
chap1_finale_c_ET_median_,0.0013779941
word_q25_next_Wells,0.0013669132
person_click_basic_ET_mean_,0.001366264
word_mean_Wells,0.0013612047
tunic.capitol_0.hall_ET_std_,0.0013592731
tunic.historicalsociety.collection.gramps.lost_ET_mean_,0.0013560781
word_sum_next_help,0.0013484657
word_median_to,0.0013086727
word_median_next_to,0.0013040355
cutscene_click_basic_ET_median_,0.0012914394
tunic.historicalsociety.collection_ET_median_next_,0.0012886289
object_click_close_ET_std_,0.0012866207
tunic.historicalsociety.collection_ET_q25_,0.0012859432
word_mean_slip,0.0012769081
hover_duration_mean_,0.0012719753
word_mean_next_the,0.0012714393
cs_ET_q75_next_,0.0012634825
notebook_click_basic_ET_q75_next_,0.0012626142
word_median_need,0.0012609133
tunic.kohlcenter.halloffame.plaque.face.date_ET_mean_,0.001248288
word_q75_next_help,0.0012439445
word_q25_next_the,0.0012391248
chap1_finale_ET_std_next_,0.0012319399
tunic.kohlcenter.halloffame.plaque.face.date_ET_sum_,0.0012316745
word_median_it,0.0012305203
word_q75_it,0.0012283751
word_mean_the,0.0012261115
doorblock_fqid_counts,0.0012255071
tunic.historicalsociety.closet.doorblock_ET_q25_next_,0.0012107664
word_mean_1916,0.0012050684
tunic.historicalsociety.collection.cs_ET_q75_next_,0.0012014327
tunic.historicalsociety.entry.groupconvo_ET_sum_next_,0.0011993105
tunic.kohlcenter.halloffame.plaque.face.date_ET_q75_,0.0011950004
tunic.historicalsociety.closet.doorblock_ET_std_next_,0.0011904935
2_ET_median_,0.0011883765
notebook_click_basic_ET_mean_next_,0.0011860512
word_mean_that,0.0011853254
outtolunch_ET_sum_next_,0.0011849354
tunic.historicalsociety.stacks.outtolunch_ET_sum_next_,0.0011791566
tunic.capitol_0.hall_ET_median_next_,0.0011780404
4_ET_std_,0.0011702582
tostacks_fqid_counts,0.0011646226
tunic.historicalsociety.collection.gramps.found_ET_mean_next_,0.0011618388
2_ET_q25_,0.0011604948
word_median_the,0.0011522125
word_median_next_need,0.0011444543
cutscene_click_basic_ET_mean_next_,0.001142945
groupconvo_ET_median_,0.0011429233
notebook_click_open_ET_sum_next_,0.0011416354
hover_duration_std_,0.0011349091
togrampa_ET_median_,0.0011320144
tunic.historicalsociety.entry.groupconvo_text_fqid_counts,0.0011258035
gramps_fqid_counts,0.0011202471
navigate_click_undefined_event_name_counts,0.0011187778
notebook_click_basic_ET_sum_,0.0011167153
tocloset_ET_q25_next_,0.0011147064
word_q25_next_that,0.0011134928
map_click_undefined_ET_mean_,0.0011128936
hover_duration_median_,0.001111247
tunic.capitol_0.hall_ET_q75_,0.0011103489
tunic.historicalsociety.entry_ET_median_next_,0.0011103281
chap1_finale_c_ET_q25_,0.0011072987
word_q75_next_that,0.0011046419
1_ET_mean_next_,0.0011045523
word_sum_next_Wells,0.0011020572
notebook_click_close_ET_sum_next_,0.0011012058
object_click_close_ET_q25_,0.0011004512
notebook_click_close_ET_std_next_,0.0010973812
tunic.historicalsociety.collection.gramps.lost_ET_q75_,0.0010972724
navigate_click_undefined_ET_q25_,0.0010932306
word_q25_Wells,0.0010915527
chap1_finale_c_ET_std_,0.0010902004
gramps_ET_median_,0.0010887374
directory_ET_q75_,0.0010873533
notebook_click_close_event_name_counts,0.0010862863
tunic.historicalsociety.collection.gramps.lost_ET_q25_,0.001084658
word_q25_and,0.0010833847
word_q25_this,0.0010784178
observation_click_basic_event_name_counts,0.0010739235
word_mean_this,0.0010734289
notebook_click_close_ET_std_,0.0010721466
word_mean_next_that,0.0010682681
2_ET_median_next_,0.001067061
hover_duration_q75_,0.001066902
object_click_basic_ET_sum_,0.0010664104
tunic.historicalsociety.entry.wells.talktogramps_ET_mean_,0.0010615934
map_click_undefined_ET_sum_,0.0010585593
tunic.kohlcenter.halloffame_ET_q25_next_,0.0010565459
notebook_click_basic_ET_q25_next_,0.0010564281
plaque_ET_sum_,0.0010559269
notebook_click_basic_ET_median_next_,0.001055354
