feature,mean
session_number_,0.007990186
tunic.historicalsociety.stacks_room_fqid_counts,0.0075082947
11_LEVEL_count,0.0068624974
navigate_click_undefined_event_name_counts,0.0049890876
journals.pic_1.next_fqid_counts,0.0030767326
11_ET_sum_,0.0028820613
text_fqid_unique_,0.0028708177
map_click_undefined_event_name_counts,0.002533383
word_to,0.0023742684
reader_bingo_indexCount,0.0022261208
worker_ET_q25_next_,0.002071255
word_the,0.0020036942
journals.pic_0.next_fqid_counts,0.0019366452
journals_bingo_indexCount,0.0019335625
map_hover_basic_ET_sum_next_,0.0016375658
object_hover_undefined_event_name_counts,0.0016078961
tunic.humanecology.frontdesk.worker.intro_ET_q25_next_,0.0015904113
tunic.kohlcenter.halloffame_room_fqid_counts,0.0015814143
tunic.drycleaner.frontdesk.worker.hub_ET_q25_next_,0.0015360462
tunic.humanecology.frontdesk.worker.intro_ET_q25_,0.0015138594
9_LEVEL_count,0.0014944396
map_hover_basic_event_name_counts,0.0014930489
tunic.humanecology.frontdesk.worker.intro_ET_median_,0.0014602663
tunic.historicalsociety.basement_room_fqid_counts,0.0013944948
navigate_click_undefined_ET_sum_next_,0.0013506121
word_mean_cleaner,0.0013331024
tunic.drycleaner.frontdesk_ET_q25_,0.0013195337
word_median_cleaner,0.0013010632
tunic.historicalsociety.frontdesk_room_fqid_counts,0.0012928643
reader_fqid_counts,0.0012771286
tunic.library.microfiche_room_fqid_counts,0.0012584272
tunic.humanecology.frontdesk.worker.intro_ET_median_next_,0.0012299848
tunic.kohlcenter_fqid_counts,0.0012168355
word_mean_next_cleaner,0.0012128713
object_click_basic_event_name_counts,0.0011997203
word_sum_next_cleaner,0.0011887879
word_median_next_cleaner,0.0011850338
word_std_next_found,0.0011772937
logbook_fqid_counts,0.0011631399
observation_click_basic_ET_sum_,0.0011569688
toentry_ET_sum_next_,0.0011350185
tunic.kohlcenter.halloffame_ET_q75_,0.0011314369
tunic.kohlcenter.halloffame_ET_mean_,0.001116009
