feature,mean
person_click_basic_ET_q25_,0.021755507
worker_ET_q25_,0.016980086
person_click_basic_ET_q25_next_,0.015122564
person_click_basic_ET_median_next_,0.010830095
worker_ET_q25_next_,0.010133539
tunic.library.frontdesk.worker.wells_ET_q25_next_,0.009368592
word_q25_is,0.009237693
tunic.library.frontdesk.worker.wells_ET_median_,0.008765354
word_q25_next_is,0.008683121
tunic.drycleaner.frontdesk.worker.hub_ET_q25_,0.007282964
word_q25_the,0.0062526595
archivist_ET_q25_next_,0.0056959214
word_median_next_find,0.00561514
word_q25_next_it,0.0051408634
word_median_next_the,0.0049840175
word_q25_next_you,0.0048573553
word_q25_to,0.0045516444
tunic.drycleaner.frontdesk.worker.hub_ET_q25_next_,0.0042970045
tunic.library.frontdesk.worker.wells_ET_median_next_,0.0040994976
session_number_,0.0038210629
tunic.historicalsociety.frontdesk_room_fqid_counts,0.0036527957
word_median_next_to,0.0035522007
word_median_next_Theodora Youmans,0.0030489669
tunic.historicalsociety.frontdesk.archivist.newspaper_ET_q25_,0.0029618
11_LEVEL_count,0.0028940162
word_median_next_it,0.0028545647
word_median_to,0.0025540043
navigate_click_undefined_ET_sum_next_,0.0024431965
tunic.historicalsociety.stacks_ET_sum_,0.002415445
tunic.historicalsociety.frontdesk.archivist.newspaper_ET_median_next_,0.0022853278
tunic.library.frontdesk.worker.wells_ET_q25_,0.0022706804
text_fqid_unique_,0.0022545382
word_to,0.0022281746
word_the,0.0020561644
person_click_basic_ET_median_,0.0020518452
word_q25_next_to,0.0020321326
navigate_click_undefined_ET_sum_,0.0019016477
tunic.historicalsociety.frontdesk.archivist.newspaper_ET_q25_next_,0.0018826529
word_q25_Theodora Youmans,0.0018452366
tunic.library.frontdesk.worker.wells_ET_mean_next_,0.0018451158
worker_ET_median_next_,0.0018098819
object_click_basic_event_name_counts,0.0017580545
tunic.historicalsociety.stacks_room_fqid_counts,0.0016811078
word_q25_next_the,0.0016154571
tunic.historicalsociety.stacks_ET_sum_next_,0.0015462538
word_it,0.0015240128
11_ET_sum_,0.001480445
11_ET_sum_next_,0.0014555868
word_median_the,0.0014307989
object_hover_undefined_event_name_counts,0.0014140873
notebook_click_close_ET_sum_next_,0.0014089127
word_median_next_suffragist,0.0013510933
word_median_suffragist,0.0013339992
word_q25_suffragist,0.0013282535
navigate_click_undefined_event_name_counts,0.0013270988
map_click_undefined_event_name_counts,0.0013254592
reader_bingo_indexCount,0.0013246891
word_median_cleaner,0.0013108772
12_ET_sum_next_,0.0012864575
toentry_ET_sum_,0.0012607285
toentry_fqid_counts,0.0012432368
word_mean_next_suffragist,0.001211013
object_click_basic_ET_sum_,0.0012037423
observation_click_basic_ET_sum_,0.0012036822
tunic.drycleaner.frontdesk.worker.hub_ET_median_next_,0.0012011895
reader_fqid_counts,0.0011854689
word_median_next_is,0.0011066794
word_sum_cleaner,0.0010962733
businesscards.card_1.next_ET_std_,0.001089453
word_mean_cleaner,0.0010776498
tunic.historicalsociety.closet_dirty.gramps.news_ET_median_next_,0.0010735512
12_ET_sum_,0.0010654955
6_ET_sum_,0.0010604812
word_q25_cleaner,0.0010553979
6_ET_sum_next_,0.0010546432
logbook_fqid_counts,0.0010416979
word_median_next_and,0.0010374674
tunic.kohlcenter.halloffame_ET_mean_next_,0.0010335142
tostacks_fqid_counts,0.0010284254
journals.pic_0.next_fqid_counts,0.0010262802
map_hover_basic_ET_sum_next_,0.0010079204
tunic.historicalsociety.frontdesk.archivist.foundtheodora_text_fqid_counts,0.0009982589
notebook_click_open_ET_sum_next_,0.0009779384
word_std_next_found,0.0009769117
logbook_bingo_indexCount,0.000962298
tunic.library.frontdesk.worker.hello_ET_q25_,0.0009558827
tunic.historicalsociety.entry_ET_sum_,0.0009552708
map_hover_basic_ET_sum_,0.0009544484
notebook_click_close_ET_sum_,0.0009456143
journals.pic_1.next_fqid_counts,0.00093129964
tunic.humanecology.frontdesk.worker.intro_ET_q25_next_,0.00092781335
notebook_click_close_event_name_counts,0.00092752464
word_q25_that,0.0009197944
tunic.kohlcenter.halloffame_ET_std_,0.00091923075
tunic.drycleaner.frontdesk.worker.hub_ET_median_,0.000905982
tunic.kohlcenter.halloffame_ET_std_next_,0.0008994963
word_std_found,0.00089943863
tunic.library.microfiche_ET_sum_,0.0008992199
tunic.library.microfiche_ET_sum_next_,0.0008971996
word_q75_next_it,0.0008939436
notebook_click_open_event_name_counts,0.0008937803
notebook_click_basic_ET_sum_,0.00086619233
tunic.library.frontdesk.worker.wells_ET_sum_next_,0.0008635649
tunic.library.microfiche_room_fqid_counts,0.0008605305
fqid_unique_,0.0008605018
word_median_and,0.00085734396
block_ET_sum_next_,0.0008571639
notebook_click_basic_ET_mean_,0.00085667963
journals.pic_2.next_fqid_counts,0.00085150613
word_q25_it,0.0008514378
word_median_next_cleaner,0.00084423553
map_hover_basic_event_name_counts,0.00084422575
9_LEVEL_count,0.00084369315
notebook_click_open_ET_sum_,0.0008315859
object_hover_undefined_ET_sum_next_,0.00083001814
hover_duration_q75_,0.00081920833
tunic.historicalsociety.frontdesk.archivist.newspaper_ET_median_,0.00081833167
tunic.library.frontdesk.worker.hello_ET_median_next_,0.0008137542
businesscards.card_1.next_ET_sum_,0.00080156705
word_sum_next_suffragist,0.0007988999
tunic.historicalsociety.frontdesk_ET_std_next_,0.00078886846
tunic.historicalsociety.entry_ET_sum_next_,0.00078557176
reader_ET_sum_next_,0.0007852509
businesscards.card_1.next_ET_std_next_,0.0007698926
archivist_fqid_counts,0.000767041
word_q75_next_the,0.0007599946
tunic.library.frontdesk.worker.wells_ET_mean_,0.00075541256
tunic.drycleaner.frontdesk_room_fqid_counts,0.0007477629
tunic.historicalsociety.closet_dirty.door_block_talk_ET_sum_,0.00074677035
word_std_Gramps,0.0007442572
tunic.historicalsociety.closet_dirty.gramps.news_ET_q25_next_,0.0007422152
tunic.historicalsociety.closet_dirty.gramps.news_ET_median_,0.0007419905
tunic.kohlcenter.halloffame_ET_sum_next_,0.00073721696
word_median_that,0.00073706533
tunic.historicalsociety.basement.janitor_ET_sum_,0.0007352859
word_median_next_can,0.0007344058
word_q75_next_suffragist,0.0007302849
tobasement_ET_sum_next_,0.0007277726
tunic.historicalsociety.basement_ET_sum_,0.0007271277
block_ET_sum_,0.00072349963
page_std_,0.00072239846
tunic.historicalsociety.closet_dirty.gramps.nothing_ET_q25_,0.0007217864
tunic.library.frontdesk.worker.wells_ET_sum_,0.0007215234
tunic.historicalsociety.entry_room_fqid_counts,0.00072018855
door_block_talk_ET_sum_next_,0.00071979454
tocollection_ET_median_next_,0.0007097557
object_click_close_event_name_counts,0.0007067695
word_found,0.00070384605
notebook_click_basic_ET_q75_,0.0006995016
tunic.historicalsociety.stacks.block_ET_q25_,0.00069945323
observation_click_basic_ET_mean_,0.0006989575
word_q25_next_find,0.00069754326
word_q75_and,0.00069612334
page_q75_,0.000695151
toentry_ET_sum_next_,0.00069452694
word_q75_next_and,0.0006932948
hover_duration_mean_,0.00068893563
word_sum_found,0.0006872267
magnify_ET_median_,0.00068568514
tunic.historicalsociety.closet_dirty.gramps.nothing_ET_median_,0.0006850903
tunic.historicalsociety.stacks.block_ET_sum_,0.00068367046
tunic.historicalsociety.closet_dirty.gramps.nothing_ET_sum_,0.0006819581
5_ET_sum_,0.0006815094
notebook_click_basic_ET_q25_next_,0.0006796292
tunic.historicalsociety.closet_dirty.gramps.nothing_ET_mean_,0.00067509833
word_q75_cleaner,0.0006742522
7_ET_sum_,0.00067198405
notebook_click_basic_ET_sum_next_,0.00066990504
word_q75_find,0.00066755567
word_q75_Wells,0.00066718424
word_Jo,0.00066647097
tunic.kohlcenter_ET_sum_,0.0006660103
tunic.historicalsociety.closet_dirty.gramps.news_ET_q75_,0.00066464866
tunic.historicalsociety.frontdesk.archivist.newspaper_ET_mean_next_,0.0006646263
block_ET_q75_next_,0.0006632644
businesscards.card_1.next_ET_sum_next_,0.0006627507
businesscards_ET_sum_,0.00066228106
11_ET_mean_next_,0.0006597017
gramps_ET_sum_,0.0006582181
journals_bingo_indexCount,0.0006577119
tunic.kohlcenter_ET_std_next_,0.00065670937
tunic.historicalsociety.frontdesk_ET_sum_next_,0.0006566071
door_block_talk_ET_sum_,0.00065037346
magnify_ET_q75_next_,0.00064940366
reader.paper2.bingo_ET_std_,0.0006487905
notebook_click_basic_ET_median_,0.0006471851
word_std_next_suffragist,0.000646501
word_mean_next_can,0.00064521626
word_median_it,0.00064405904
trigger_scarf_ET_std_,0.0006427651
word_mean_next_it,0.0006404278
tocollection_ET_sum_next_,0.00063845963
block_ET_q75_,0.00063827494
tunic.historicalsociety.closet_dirty_ET_mean_,0.0006364311
word_q25_next_Gramps,0.000635909
tunic.kohlcenter_ET_std_,0.00063532137
gramps_ET_q25_next_,0.00063496135
tunic.kohlcenter.halloffame_ET_median_next_,0.0006346825
observation_click_basic_ET_sum_next_,0.0006344308
word_q75_next_1916,0.0006339774
tunic.historicalsociety.closet_dirty.door_block_talk_ET_q75_,0.00063317316
word_median_slip,0.00063312217
tobasement_ET_sum_,0.0006322683
