feature,mean
tunic.historicalsociety.collection.gramps.found_ET_median_next_,0.003860566
object_click_basic_event_name_counts,0.0035248294
word_median_next_you,0.0032574467
3_LEVEL_count,0.0029726594
checkpoint_basic_ET_sum_,0.002865421
word_median_help,0.0028522103
word_median_it,0.0027587719
tunic.historicalsociety.collection.gramps.found_ET_q25_next_,0.0027448097
tunic.capitol_0.hall_ET_sum_next_,0.0026226281
checkpoint_basic_ET_q75_,0.002576996
chap1_finale_c_ET_sum_,0.0024825907
word_q75_help,0.0024080006
chap1_finale_ET_sum_next_,0.0024016325
word_sum_help,0.0023011914
4_ET_sum_,0.0022952633
4_ET_sum_next_,0.002264263
navigate_click_undefined_ET_sum_next_,0.0022636438
word_sum_next_Wells,0.0022517864
word_mean_Ooh,0.0022485326
cs_ET_median_next_,0.002242623
checkpoint_basic_ET_median_,0.00221856
checkpoint_basic_ET_mean_,0.0021731823
word_q75_you,0.00214539
checkpoint_basic_ET_q25_,0.002064725
chap1_finale_c_ET_mean_,0.0020601335
word_q25_it,0.0020507528
word_median_Ooh,0.001999912
word_q25_Ooh,0.0019923795
word_mean_help,0.001986332
tunic.capitol_0.hall_ET_sum_,0.001983598
cs_ET_median_,0.0019765326
chap1_finale_c_ET_q75_,0.001974949
tunic.historicalsociety.collection_room_fqid_counts,0.001971786
2_ET_median_,0.0019713393
chap1_finale_c_ET_median_,0.00194538
word_q25_next_you,0.0019449816
session_number_,0.0018931192
word_sum_need,0.00185595
word_median_next_that,0.0018382604
tunic.historicalsociety.collection.cs_ET_q25_next_,0.0017476314
tunic.kohlcenter.halloffame.plaque.face.date_ET_sum_next_,0.001731857
word_mean_next_you,0.0017134557
word_q25_next_the,0.0016959879
word_mean_1916,0.0016584822
word_mean_next_Ooh,0.0016505319
word_q75_next_Ooh,0.0016422786
word_sum_jersey,0.0016408532
groupconvo_ET_q25_,0.0016196828
tunic.historicalsociety.closet_room_fqid_counts,0.0016193932
chap1_finale_c_ET_q25_,0.0015913974
tunic.kohlcenter.halloffame.plaque.face.date_ET_mean_,0.0015168316
chap1_finale_ET_std_next_,0.0015143044
tunic.historicalsociety.collection_ET_mean_,0.0015134049
word_q25_next_find,0.0015090955
word_q25_next_Ooh,0.0015014026
word_sum_next_Ooh,0.001486853
word_median_next_Wells,0.0014585971
groupconvo_ET_q25_next_,0.0014472859
outtolunch_ET_sum_next_,0.001440344
doorblock_fqid_counts,0.0014221584
2_ET_median_next_,0.0014184376
tunic.historicalsociety.closet.retirement_letter.hub_ET_q75_next_,0.0014159083
retirement_letter_fqid_counts,0.0014154892
retirement_letter_ET_sum_next_,0.0014147048
word_median_1916,0.0014024046
word_q25_you,0.0013979869
word_q75_it,0.0013951467
tunic.kohlcenter.halloffame.plaque.face.date_ET_mean_next_,0.0013866486
word_mean_need,0.0013859388
tunic.historicalsociety.stacks.outtolunch_ET_sum_,0.001380435
tunic.historicalsociety.entry.groupconvo_ET_sum_,0.0013766527
cutscene_click_basic_ET_median_,0.0013763757
cutscene_click_basic_ET_sum_,0.001369063
word_q75_need,0.0013665829
plaque_ET_sum_,0.001360551
word_q75_Ooh,0.0013430428
word_q25_help,0.0013404841
1_ET_q75_next_,0.0013365715
tunic.historicalsociety.collection.gramps.found_ET_q25_,0.001335982
word_sum_1916,0.0013306236
cutscene_click_basic_ET_mean_,0.0013291757
word_q75_next_Wells,0.0013251418
word_the,0.0013082431
observation_click_basic_ET_std_next_,0.0013057664
cs_ET_mean_next_,0.0013055926
word_median_next_Jo,0.0012996496
word_q75_slip,0.0012988712
togrampa_ET_sum_next_,0.0012968313
tunic.kohlcenter.halloffame.plaque.face.date_ET_q75_,0.0012857467
word_q75_next_you,0.0012848955
tunic.historicalsociety.collection_ET_q25_next_,0.001275778
tunic.historicalsociety.closet.teddy.intro_0_cs_0_ET_mean_,0.0012659233
tunic.historicalsociety.collection.gramps.lost_ET_q75_,0.00126507
tunic.historicalsociety.closet.intro_ET_std_,0.0012596587
tunic.kohlcenter.halloffame.plaque.face.date_ET_median_,0.0012555002
tunic.kohlcenter.halloffame.plaque.face.date_ET_q75_next_,0.0012521249
plaque_fqid_counts,0.0012476745
word_q75_1916,0.0012443949
word_sum_Ooh,0.0012430626
tunic.kohlcenter.halloffame.plaque.face.date_ET_sum_,0.0012429302
observation_click_basic_ET_q75_next_,0.0012299936
cs_ET_sum_next_,0.0012221857
word_sum_next_it,0.0012185008
observation_click_basic_ET_sum_next_,0.0012182122
word_median_need,0.0012152797
word_q75_next_jersey,0.0012099454
cutscene_click_basic_ET_sum_next_,0.001209587
word_to,0.0012039179
outtolunch_ET_q25_next_,0.0012029643
word_median_next_jersey,0.0012009519
tunic.historicalsociety.collection.gramps.lost_ET_std_next_,0.001200437
tunic.historicalsociety.collection.gramps.lost_ET_sum_,0.0011959071
word_median_next_need,0.0011958504
report_ET_std_next_,0.001193844
person_click_basic_ET_q25_next_,0.0011933111
plaque_ET_sum_next_,0.0011879578
directory_ET_std_,0.0011849117
plaque.face.date_ET_std_,0.001183209
word_q75_next_help,0.0011787885
retirement_letter_ET_sum_,0.0011748697
tunic.historicalsociety.closet.teddy.intro_0_cs_0_ET_q25_,0.0011678082
word_mean_next_find,0.0011657912
retirement_letter_ET_mean_next_,0.0011648029
tunic.historicalsociety.closet_ET_sum_,0.001164316
word_q75_next_and,0.0011594926
tunic.historicalsociety.closet.photo_ET_median_next_,0.0011546297
object_click_close_ET_sum_next_,0.0011531526
tunic.historicalsociety.collection.gramps.lost_ET_sum_next_,0.0011530471
tunic.historicalsociety.entry.groupconvo_ET_std_next_,0.0011522089
word_median_slip,0.0011521258
tunic.kohlcenter.halloffame.plaque.face.date_ET_median_next_,0.0011517835
word_q25_Gramps,0.0011503902
object_click_close_ET_median_next_,0.0011439223
word_median_next_Ooh,0.0011432543
object_hover_undefined_ET_q75_next_,0.0011427727
doorblock_ET_sum_next_,0.0011418662
tunic.historicalsociety.collection.gramps.found_ET_q75_,0.0011397143
tunic.historicalsociety.closet.doorblock_ET_mean_next_,0.0011390082
doorblock_ET_std_,0.0011373064
tunic.historicalsociety.entry_room_fqid_counts,0.0011364905
tunic.historicalsociety.collection.gramps.lost_ET_mean_next_,0.00113522
togrampa_ET_q75_next_,0.0011340006
tunic.historicalsociety.stacks_ET_sum_next_,0.0011326729
tunic.historicalsociety.collection.gramps.lost_text_fqid_counts,0.0011323604
tunic.kohlcenter.halloffame_ET_sum_next_,0.0011299009
retirement_letter_ET_std_,0.0011296568
object_click_basic_ET_sum_next_,0.0011220679
tunic.historicalsociety.closet.retirement_letter.hub_ET_mean_next_,0.0011220361
navigate_click_undefined_ET_q75_next_,0.001119476
tunic.historicalsociety_ET_median_next_,0.0011157694
tunic.historicalsociety.entry_ET_std_,0.0011142814
word_mean_next_it,0.0011119135
retirement_letter_ET_std_next_,0.0011117607
tunic.historicalsociety.closet.gramps.intro_0_cs_0_ET_sum_next_,0.0011099658
tunic.historicalsociety.closet.doorblock_ET_q25_next_,0.001109203
tunic.historicalsociety.closet.doorblock_ET_q75_next_,0.0011075208
object_hover_undefined_ET_mean_next_,0.001106773
word_median_next_the,0.0011065465
directory_ET_std_next_,0.0011025674
outtolunch_ET_std_next_,0.0011024018
tunic.historicalsociety.stacks.outtolunch_ET_q75_,0.0011017022
word_mean_next_need,0.0011016167
wells_ET_sum_,0.0011009687
object_click_close_ET_q25_next_,0.0011007811
tunic.historicalsociety.closet_ET_sum_next_,0.0010974676
tunic.historicalsociety.entry.wells.talktogramps_text_fqid_counts,0.0010971779
3_ET_median_,0.0010955929
doorblock_ET_q25_next_,0.0010906691
object_click_basic_ET_sum_,0.001088581
navigate_click_undefined_ET_mean_next_,0.0010843785
word_median_the,0.0010833265
word_mean_next_jersey,0.0010822151
map_click_undefined_ET_mean_next_,0.0010802252
notebook_click_basic_ET_q25_,0.0010798416
tunic.historicalsociety.closet.gramps.intro_0_cs_0_ET_std_,0.001076807
word_sum_next_the,0.0010749213
doorblock_ET_std_next_,0.0010737025
word_mean_Wells,0.0010733386
tunic.historicalsociety.stacks.outtolunch_ET_q25_,0.001072584
3_ET_q75_,0.0010723495
notebook_click_close_ET_median_,0.0010696263
directory_ET_mean_next_,0.0010689496
tunic.historicalsociety.entry_ET_mean_next_,0.0010659687
tobasement_ET_q75_,0.0010654288
tunic.kohlcenter.halloffame_ET_sum_,0.0010650201
tunic.historicalsociety.collection.tunic_ET_q75_next_,0.0010648574
screen_coor_x_mean_,0.0010614834
notebook_click_open_ET_q25_next_,0.0010611918
notification_click_basic_ET_median_next_,0.0010611431
tunic.historicalsociety.collection.gramps.lost_ET_median_,0.001060617
hover_duration_q25_,0.0010589001
tomap_ET_median_next_,0.0010578351
observation_click_basic_ET_median_next_,0.0010562799
word_sum_next_need,0.0010555558
object_click_basic_ET_std_next_,0.0010529573
1_LEVEL_count,0.001051795
3_ET_median_next_,0.0010506173
word_median_next_find,0.0010455125
