feature,mean
session_number_,0.009628927
11_LEVEL_count,0.006868872
text_fqid_unique_,0.0047499356
word_the,0.0045387596
tunic.historicalsociety.stacks_room_fqid_counts,0.0043384656
word_to,0.0033349006
reader_bingo_indexCount,0.0026839853
worker_ET_q25_next_,0.002337916
journals.pic_1.next_fqid_counts,0.0022178732
tunic.humanecology.frontdesk.worker.intro_ET_q25_next_,0.0021371366
worker_ET_q25_,0.0021204422
tunic.kohlcenter.halloffame_ET_sum_next_,0.0019518167
9_LEVEL_count,0.0019235639
journals_bingo_indexCount,0.0018379454
word_q25_cleaner,0.001745395
tunic.humanecology.frontdesk.worker.intro_ET_q25_,0.0017415906
hover_duration_q75_,0.0016157757
reader_fqid_counts,0.0015796599
tunic.drycleaner.frontdesk.worker.hub_ET_median_next_,0.0015286007
tunic.historicalsociety.frontdesk_room_fqid_counts,0.0015237492
tunic.historicalsociety.frontdesk.archivist.foundtheodora_text_fqid_counts,0.0014988586
word_std_next_found,0.0014844034
word_q25_next_the,0.0014717878
word_median_cleaner,0.0014538597
tunic.historicalsociety.stacks_ET_sum_next_,0.0014312594
tunic.historicalsociety.closet_dirty.gramps.nothing_ET_std_,0.00132579
word_mean_cleaner,0.0013063644
word_it,0.0012963599
word_std_found,0.0012955524
word_q25_to,0.0012910168
word_q25_is,0.0012725702
word_sum_cleaner,0.0012650709
tunic.historicalsociety.closet_dirty.gramps.nothing_ET_sum_,0.0012647908
tunic.historicalsociety.stacks_ET_sum_,0.0012381714
tunic.kohlcenter.halloffame_ET_q75_,0.001229977
tostacks_fqid_counts,0.001217271
object_hover_undefined_event_name_counts,0.0012044264
tunic.kohlcenter.halloffame_ET_sum_,0.0011967171
tunic.kohlcenter.halloffame_ET_mean_next_,0.0011952682
tunic.historicalsociety.closet_dirty.gramps.news_ET_median_next_,0.0011872911
journals.pic_1.next_ET_sum_,0.0011475158
word_std_cleaning,0.0011366769
word_std_next_cleaning,0.001121809
word_median_next_to,0.0010981831
tunic.library.microfiche_room_fqid_counts,0.0010947381
navigate_click_undefined_ET_sum_next_,0.0010924949
tunic.kohlcenter.halloffame_ET_std_,0.0010914124
logbook_fqid_counts,0.0010900948
tocloset_dirty_ET_sum_,0.0010660616
word_q75_you,0.0010619581
word_q25_next_slip,0.0010612609
tunic.drycleaner.frontdesk.worker.hub_ET_q25_next_,0.0010561926
observation_click_basic_ET_q75_,0.0010546852
word_q75_cleaner,0.0010506691
logbook.page.bingo_ET_mean_,0.0010385099
word_median_Wells,0.0010319729
tunic.historicalsociety.closet_dirty.gramps.archivist_ET_sum_next_,0.0010291535
tunic.historicalsociety.frontdesk.archivist.newspaper_recap_ET_mean_,0.00102509
tunic.historicalsociety.basement_ET_sum_next_,0.0010206455
word_found,0.0010166095
tunic.historicalsociety.closet_dirty.gramps.nothing_ET_std_next_,0.0010164889
tunic.historicalsociety.closet_dirty.gramps.archivist_ET_mean_next_,0.0010124589
tunic.historicalsociety.closet_dirty.gramps.archivist_ET_q75_next_,0.0010088311
tunic.historicalsociety.closet_dirty.gramps.news_ET_q25_,0.0010082365
word_median_Oh,0.0010064995
word_median_the,0.000998697
observation_click_basic_ET_mean_,0.0009984896
magnify_ET_q75_next_,0.0009930898
tobasement_ET_sum_next_,0.0009928235
tunic.kohlcenter.halloffame_ET_q75_next_,0.0009919575
word_std_Gramps,0.0009915731
tunic.historicalsociety.closet_dirty.gramps.news_ET_median_,0.0009913645
word_q25_find,0.0009814507
tunic.historicalsociety.closet_dirty.gramps.archivist_ET_sum_,0.0009699526
tunic.kohlcenter.halloffame_ET_std_next_,0.0009675449
word_q25_next_is,0.0009660149
12_ET_sum_next_,0.0009654943
toentry_ET_sum_,0.0009644992
tunic.historicalsociety.closet_dirty.gramps.nothing_ET_q25_,0.000961479
tobasement_fqid_counts,0.00095496664
12_ET_sum_,0.00094884564
word_std_next_Jo,0.00094688404
journals.pic_1.next_ET_std_,0.0009441817
gramps_ET_median_next_,0.0009407696
tunic.historicalsociety.closet_dirty.gramps.nothing_ET_q75_,0.0009402803
word_median_next_suffragist,0.0009258294
tunic.drycleaner.frontdesk.worker.hub_ET_median_,0.0009222165
tunic.capitol_1.hall.boss.haveyougotit_ET_sum_next_,0.00091560575
gramps_ET_median_,0.0009102756
journals_fqid_counts,0.00090965204
tunic.humanecology.frontdesk.worker.intro_ET_median_,0.0009075351
journals_ET_sum_next_,0.0009011762
tunic.historicalsociety.closet_dirty.gramps.archivist_ET_std_next_,0.0008994854
word_sum_found,0.0008892288
tunic.historicalsociety.frontdesk.archivist.have_glass_ET_median_next_,0.0008851208
toentry_ET_sum_next_,0.0008801527
tunic.library.frontdesk.worker.wells_ET_q25_,0.00087729254
navigate_click_undefined_ET_sum_,0.00087614334
logbook.page.bingo_ET_sum_,0.0008752575
journals.pic_1.next_ET_sum_next_,0.0008721186
cutscene_click_basic_ET_q75_,0.0008719282
observation_click_basic_ET_median_,0.00087084144
tunic.historicalsociety.frontdesk.archivist.newspaper_recap_ET_q25_,0.0008683804
tunic.kohlcenter.halloffame_ET_q25_,0.0008590575
tunic.historicalsociety.closet_dirty.trigger_scarf_ET_q25_next_,0.0008585867
journals.pic_2.next_ET_sum_,0.00085417135
tunic.humanecology.frontdesk.worker.intro_ET_q75_next_,0.0008540469
tunic.historicalsociety.closet_dirty.gramps.news_ET_q25_next_,0.00085396983
tunic.historicalsociety.frontdesk.magnify_ET_q25_,0.0008516853
tunic.library.frontdesk.worker.wells_recap_ET_std_next_,0.0008484496
word_q25_the,0.00084070436
tobasement_ET_sum_,0.0008388367
word_median_next_it,0.00083833444
tunic.drycleaner.frontdesk_ET_q25_next_,0.00083813665
tunic.historicalsociety.closet_dirty.gramps.nothing_ET_median_,0.0008380493
word_mean_next_and,0.00083620165
hover_duration_mean_,0.0008341121
tohallway_ET_sum_,0.0008327523
logbook.page.bingo_ET_q75_,0.0008309303
journals.pic_1.next_ET_q25_,0.0008296522
gramps_ET_q25_next_,0.00082863093
reader.paper1.next_ET_q25_,0.000827304
word_sum_next_suffragist,0.0008251903
word_q25_next_that,0.00082379446
word_q75_next_cleaner,0.0008160231
tunic.historicalsociety.basement.janitor_ET_median_next_,0.000810135
word_std_help,0.00080838875
tunic.historicalsociety.frontdesk.archivist.newspaper_recap_ET_q75_,0.00080812327
tunic.historicalsociety.closet_dirty.gramps.nothing_ET_q25_next_,0.00079839915
tunic.library.frontdesk.worker.wells_recap_ET_sum_next_,0.0007982855
tunic.kohlcenter_ET_mean_,0.0007966523
journals.pic_0.next_ET_sum_next_,0.0007952946
tunic.historicalsociety.closet_dirty.gramps.nothing_ET_median_next_,0.0007947853
tunic.historicalsociety.basement_ET_sum_,0.0007941971
logbook.page.bingo_ET_std_,0.000793745
tunic.library.microfiche.reader.paper2.bingo_ET_mean_next_,0.0007935581
trigger_scarf_ET_median_,0.00078866107
tunic.drycleaner_fqid_counts,0.00078833016
journals.pic_1.next_ET_std_next_,0.0007861135
tunic.kohlcenter_ET_sum_next_,0.000784902
word_mean_next_suffragist,0.0007848647
logbook_bingo_indexCount,0.0007836879
block_ET_mean_,0.00078228366
trigger_scarf_ET_std_next_,0.00078168546
object_click_basic_event_name_counts,0.00078055775
reader.paper0.next_ET_mean_,0.0007796188
7_ET_sum_next_,0.00077684695
tunic.historicalsociety.frontdesk.archivist.newspaper_ET_q25_next_,0.0007760131
tocollection_ET_sum_next_,0.000775741
journals.pic_2.bingo_ET_sum_next_,0.00077477586
11_ET_sum_next_,0.0007736943
word_median_next_cleaner,0.00077362434
tunic.kohlcenter.halloffame_room_fqid_counts,0.0007730999
tunic.drycleaner_ET_sum_next_,0.0007722515
tunic.kohlcenter_ET_median_,0.0007694435
word_q25_1916,0.0007690506
tunic.historicalsociety.closet_dirty.gramps.nothing_ET_sum_next_,0.0007686907
journals_ET_std_next_,0.00076782977
tocloset_dirty_ET_sum_next_,0.0007676765
tunic.kohlcenter_ET_q25_,0.00076740177
observation_click_basic_ET_sum_,0.00076699356
magnify_ET_mean_next_,0.00076297706
businesscards.card_1.next_ET_median_,0.0007627905
word_std_you,0.0007604892
word_sum_cleaning,0.0007599743
tunic.kohlcenter_ET_sum_,0.00075875304
tunic.historicalsociety.frontdesk.archivist.have_glass_ET_median_,0.0007581316
word_q25_next_Ooh,0.0007570662
object_click_close_ET_sum_next_,0.00075464085
tunic.drycleaner.frontdesk.worker.done_ET_std_,0.0007546354
tunic.drycleaner_ET_sum_,0.0007536686
tunic.historicalsociety.closet_dirty.photo_ET_q25_,0.00075311505
tunic.drycleaner.frontdesk_ET_q25_,0.0007521343
reader.paper1.next_ET_mean_,0.00075088564
tunic.historicalsociety.closet_dirty.gramps.archivist_ET_q75_,0.000749676
notebook_click_open_ET_std_next_,0.00074880343
tunic.historicalsociety.frontdesk.archivist.newspaper_recap_ET_sum_next_,0.00074798986
trigger_scarf_ET_q25_,0.0007436591
navigate_click_undefined_event_name_counts,0.00074254104
janitor_ET_sum_,0.0007423659
tunic.drycleaner.frontdesk.logbook.page.bingo_ET_mean_next_,0.000741831
tunic.historicalsociety.frontdesk.archivist.have_glass_ET_q75_next_,0.00074177113
word_median_help,0.000741521
tunic.drycleaner.frontdesk.logbook.page.bingo_ET_q25_,0.0007370712
tunic.drycleaner.frontdesk.worker.hub_ET_sum_next_,0.00073528657
tunic.library.frontdesk.worker.wells_ET_median_,0.0007350366
tunic.historicalsociety.closet_dirty.door_block_talk_ET_sum_,0.0007340948
cutscene_click_basic_ET_std_,0.0007320502
journals.pic_0.next_ET_sum_,0.0007306359
word_q75_next_1916,0.0007294752
word_median_suffragist,0.00072893617
word_q75_next_Jo,0.00072849554
word_q75_this,0.0007280274
businesscards.card_0.next_ET_mean_,0.00072801526
tunic.drycleaner.frontdesk.worker.done_ET_q75_,0.00072771084
word_q25_it,0.00072751153
journals.pic_2.next_ET_sum_next_,0.0007238948
hover_duration_std_,0.0007237974
tunic.historicalsociety.frontdesk.archivist.newspaper_recap_ET_sum_,0.00072315783
word_mean_Gramps,0.0007226263
word_q25_next_suffragist,0.0007217866
tunic.library.microfiche_ET_sum_,0.00072049024
door_block_talk_ET_sum_,0.00072010787
9_ET_sum_next_,0.0007194582
reader_ET_sum_,0.0007185382
tunic.historicalsociety.frontdesk.archivist.newspaper_recap_ET_median_,0.0007167653
notebook_click_close_ET_std_,0.0007153255
word_q75_that,0.0007139365
tunic.historicalsociety.closet_dirty.gramps.helpclean_ET_mean_,0.00071341
tunic.historicalsociety.closet_dirty.gramps.news_ET_q75_,0.0007132441
tunic.historicalsociety.closet_dirty.gramps.archivist_ET_std_,0.0007125288
