feature,mean
tunic.historicalsociety.entry.groupconvo_flag_ET_q25_next_,0.0020791166
session_number_,0.0020737806
navigate_click_undefined_ET_sum_next_,0.0020079175
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_sum_,0.0018405694
flag_girl_fqid_counts,0.0017559335
map_click_close_ET_sum_next_,0.0016539157
tunic.historicalsociety.entry.groupconvo_flag_ET_median_next_,0.0016371884
toentry_ET_sum_,0.0016102291
tunic.flaghouse.entry_room_fqid_counts,0.0015304756
map_hover_basic_ET_sum_,0.0015217055
word_you,0.0014938363
tunic.historicalsociety.entry.directory.closeup.archivist_ET_sum_next_,0.0014820369
20_LEVEL_count,0.0014242157
tunic.flaghouse.entry.flag_girl.symbol_recap_ET_sum_,0.0014111728
tunic.historicalsociety.closet_dirty_ET_sum_,0.0013696906
map_hover_basic_ET_sum_next_,0.0013577089
word_to,0.0013366229
crane_ranger_ET_std_next_,0.001328617
navigate_click_undefined_event_name_counts,0.0013042715
journals_flag.pic_1.next_ET_median_,0.0012951161
tunic.wildlife.center.crane_ranger.crane_ET_std_,0.0012828388
tunic.flaghouse.entry.flag_girl.symbol_recap_text_fqid_counts,0.0012533092
map_click_close_ET_sum_,0.0012364574
tunic.historicalsociety.entry.groupconvo_flag_ET_q25_,0.0012331399
tunic.historicalsociety.entry.directory.closeup.archivist_ET_sum_,0.001223589
tunic.library.frontdesk_room_fqid_counts,0.0012069364
tunic.historicalsociety.closet_dirty_ET_sum_next_,0.0011840909
notebook_click_basic_ET_sum_,0.0011817102
journals_flag.pic_1.next_ET_std_next_,0.0011783269
worker_fqid_counts,0.0011524012
observation_click_basic_ET_sum_,0.0011263759
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_q75_,0.0011240361
tocloset_dirty_ET_sum_next_,0.0010981485
tunic.humanecology.frontdesk.worker.badger_ET_std_,0.0010870049
tunic.historicalsociety.frontdesk_room_fqid_counts,0.0010492246
journals_flag.pic_1.next_ET_mean_,0.0010457418
tunic.historicalsociety.collection_flag_room_fqid_counts,0.0010422834
tunic.historicalsociety.frontdesk_ET_sum_next_,0.0010419395
journals_flag.pic_1.next_ET_q25_,0.0010398537
tunic.historicalsociety.cage_room_fqid_counts,0.0010370238
tunic.library.frontdesk.worker.flag_recap_ET_q75_,0.0010284026
tunic.historicalsociety.entry.groupconvo_flag_ET_q75_next_,0.001007287
word_q25_Wells,0.0010062476
tunic.humanecology_ET_sum_,0.0010028924
map_click_close_ET_q75_next_,0.0010013228
notebook_click_open_ET_sum_next_,0.0010000952
tunic.historicalsociety.entry.boss.flag_ET_q75_next_,0.0009802389
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_median_,0.0009773893
navigate_click_undefined_ET_sum_,0.0009716569
word_std_is,0.0009711748
map_click_close_ET_q75_,0.0009656016
tunic.historicalsociety.entry.directory.closeup.archivist_ET_q25_,0.0009642801
tunic.historicalsociety.entry.directory.closeup.archivist_ET_q75_next_,0.0009621038
map_hover_basic_event_name_counts,0.0009614846
directory_ET_std_,0.0009497917
photo_ET_mean_next_,0.0009469452
photo_ET_std_next_,0.0009417442
20_ET_sum_next_,0.00093756703
tunic.historicalsociety.entry.boss.flag_ET_median_,0.00093707273
map_click_close_ET_std_next_,0.00093222235
directory.closeup.archivist_ET_q75_,0.00092748855
directory.closeup.archivist_ET_mean_,0.0009176808
notebook_click_close_ET_sum_,0.00091737934
word_mean_the,0.00091246486
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_mean_,0.0009053672
tunic.flaghouse.entry.flag_girl.symbol_recap_ET_std_,0.00090449664
photo_ET_std_,0.00090254704
tunic.library.frontdesk.worker.flag_recap_ET_q25_,0.0008927128
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_q75_next_,0.000891991
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_q25_,0.0008888727
21_ET_sum_,0.0008874553
20_ET_sum_,0.0008863942
tunic.historicalsociety.entry.boss.flag_recap_ET_sum_next_,0.0008852911
directory_ET_sum_next_,0.00088448374
tunic.historicalsociety.entry.directory.closeup.archivist_ET_mean_next_,0.0008809815
word_q75_next_found,0.0008792528
tunic.flaghouse_ET_sum_,0.0008757762
tunic.wildlife.center.crane_ranger.crane_ET_q75_next_,0.0008732168
tunic.wildlife.center.crane_ranger.crane_ET_std_next_,0.00087168784
crane_ranger_ET_std_,0.0008663425
tunic.humanecology.frontdesk.worker.badger_ET_sum_next_,0.00086615694
21_ET_sum_next_,0.0008653557
word_mean_found,0.0008653033
tunic.wildlife.center.expert.recap_ET_std_next_,0.0008637893
journals_flag.pic_2.next_ET_sum_next_,0.0008599284
tunic.historicalsociety.entry.boss.flag_ET_q25_,0.0008546338
word_mean_next_found,0.0008485372
word_median_and,0.0008469326
tunic.library.frontdesk.worker.flag_recap_ET_sum_next_,0.0008468545
tunic.historicalsociety.stacks_ET_sum_next_,0.00084355316
map_click_close_ET_mean_,0.00084129354
21_ET_q75_next_,0.000839402
tunic.wildlife.center.crane_ranger.crane_ET_q75_,0.0008379089
21_ET_std_,0.00083199784
person_click_basic_ET_std_,0.000831548
notebook_click_basic_event_name_counts,0.00082850514
word_q25_next_help,0.00082838
tunic.historicalsociety.closet_dirty.photo_ET_std_,0.00082835875
journals_flag.pic_1.next_ET_sum_next_,0.000827755
tunic.historicalsociety_fqid_counts,0.00082376593
remove_cup_ET_sum_next_,0.0008177437
word_std_it,0.0008171172
tunic.library.frontdesk.worker.flag_recap_ET_median_,0.0008101993
word_sum_next_Earth Day,0.0008049293
groupconvo_flag_ET_median_next_,0.00080286065
journals_flag.pic_1.next_ET_mean_next_,0.00080119935
boss_ET_q75_next_,0.0007999711
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_std_next_,0.00079873664
journals_flag.pic_1.next_ET_q75_next_,0.0007926803
tunic.library.frontdesk.worker.nelson_recap_ET_q75_,0.00079187815
tunic.historicalsociety.basement.seescratches_ET_mean_,0.00079079944
tunic.historicalsociety.entry.boss.flag_ET_median_next_,0.0007899726
map_click_close_ET_median_,0.00078668
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_std_,0.00078539195
22_ET_sum_,0.000784208
tunic.wildlife.center.expert.recap_ET_sum_next_,0.0007829619
boss_ET_median_next_,0.0007821218
word_std_Wells,0.00078065164
tunic.humanecology.frontdesk.worker.badger_ET_q75_,0.00077948865
tunic.historicalsociety.closet_dirty.photo_ET_q75_,0.00077569106
word_median_next_is,0.0007753157
word_std_and,0.00077419844
tunic.humanecology.frontdesk.worker.badger_ET_q75_next_,0.00077185035
tunic.historicalsociety.frontdesk_ET_std_next_,0.0007718233
tunic.historicalsociety.cage.confrontation_ET_sum_next_,0.00076942204
tunic.wildlife.center.wells.nodeer_ET_mean_next_,0.0007687694
tunic.library.frontdesk.worker.nelson_ET_median_next_,0.00076808746
tunic.library.frontdesk.worker.nelson_recap_ET_sum_,0.0007670946
tunic.capitol_2.hall_ET_median_next_,0.00076575193
tunic.library.frontdesk.worker.flag_recap_ET_q75_next_,0.0007654629
tunic.library.frontdesk.worker.nelson_recap_ET_q25_next_,0.00076394156
directory.closeup.archivist_ET_sum_,0.0007602628
tunic.humanecology.frontdesk.worker.badger_ET_std_next_,0.00076024863
journals_flag.pic_1.next_ET_q75_,0.00075828773
journals_flag.pic_1.next_ET_q25_next_,0.00075709587
tunic.capitol_2.hall.boss.haveyougotit_ET_q75_,0.0007563705
word_q25_next_Earth Day,0.00075634825
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_mean_next_,0.0007562614
photo_ET_sum_next_,0.000755837
tunic.drycleaner_ET_sum_next_,0.00075562845
tunic.capitol_2.hall.boss.haveyougotit_ET_median_next_,0.0007543882
22_ET_sum_next_,0.00075208134
tunic.wildlife.center.wells.animals2_ET_q75_,0.00075141457
tunic.wildlife.center.expert.recap_ET_q75_next_,0.0007511884
groupconvo_flag_ET_q75_,0.00074943417
map_click_close_ET_std_,0.00074868806
tunic.flaghouse.entry_ET_mean_next_,0.0007485878
tunic.wildlife.center.wells.animals_ET_mean_next_,0.0007475455
word_Jo,0.0007447637
17_ET_q25_next_,0.00073827006
21_ET_std_next_,0.0007380995
