feature,mean
session_number_,0.0065666856
pre5,0.006327072
pre6,0.00589459
pre4,0.0055050133
pre7,0.0053965067
text_fqid_unique_,0.0048589115
pre8,0.0046942546
word_to,0.0032436096
tunic.historicalsociety.stacks_room_fqid_counts,0.0028538874
tunic.historicalsociety.frontdesk.archivist.foundtheodora_ET_median_,0.002472983
tunic.historicalsociety.frontdesk_room_fqid_counts,0.0021230427
reader_bingo_indexCount,0.0020987303
word_the,0.001961371
tunic.kohlcenter.halloffame_ET_sum_,0.0017302452
tunic.kohlcenter.halloffame_coord2_mean_,0.0014789937
tunic.kohlcenter.halloffame_coord1_q25_,0.0014497105
archivist_tunic.historicalsociety.frontdesk.archivist.foundtheodora_ET_q25_,0.0014292456
tunic.kohlcenter.halloffame_coord1_max_,0.0014150603
tunic.kohlcenter.halloffame_ET_q75_,0.0013443261
tunic.historicalsociety.closet_dirty.gramps.nothing_ET_sum_,0.0012871595
gramps_tunic.historicalsociety.closet_dirty.gramps.nothing_ET_q25_,0.0012694704
journals_bingo_indexCount,0.0012495365
word_median_find,0.0012441337
tunic.kohlcenter.halloffame_coord1_median_,0.0012061086
tunic.historicalsociety.frontdesk.archivist.foundtheodora_ET_q25_,0.0011908702
tunic.kohlcenter.halloffame_coord2_max_,0.0011703836
tunic.historicalsociety.frontdesk.archivist.foundtheodora_ET_q75_,0.0011670759
tunic.historicalsociety.stacks_ET_sum_,0.0011641253
gramps_tunic.historicalsociety.closet_dirty.gramps.nothing_ET_sum_,0.0011560555
word_it,0.0011527453
tunic.library.microfiche_room_fqid_counts,0.0011355616
tunic.kohlcenter.halloffame_ET_std_,0.0011276839
worker_tunic.humanecology.frontdesk.worker.intro_ET_q25_,0.0011226815
worker_ET_q25_,0.0011157672
word_cleaning,0.0011131548
word_std_cleaning,0.0011033944
tunic.historicalsociety.closet_dirty.gramps.nothing_ET_q25_,0.001094532
journals.pic_1.next_ET_sum_,0.0010931512
tunic.historicalsociety.frontdesk.archivist.foundtheodora_ET_std_,0.0010681371
word_q25_you,0.0010523605
word_std_found,0.0010493327
gramps_tunic.historicalsociety.closet_dirty.gramps.nothing_ET_std_,0.001040508
tunic.kohlcenter.halloffame_ET_median_,0.0010391006
tunic.historicalsociety.closet_dirty.gramps.nothing_ET_median_,0.001030171
archivist_tunic.historicalsociety.frontdesk.archivist.foundtheodora_ET_std_,0.001017596
object_hover_undefined_hover_q75_,0.0010048643
word_q75_Theodora Youmans,0.0009971086
word_q75_that,0.0009873654
11_ET_sum_,0.0009872919
word_q25_is,0.00096912164
object_hover_undefined_hover_median_,0.0009687876
tobasement_ET_sum_,0.0009589345
word_median_can,0.00095118757
word_q75_you,0.0009509264
