feature,mean
person_click_basic_ET_q75_,0.0014425124
pre14,0.0014388564
pre15,0.0014380472
word_median_is,0.0014177444
tunic.wildlife.center.wells.nodeer_ET_q75_,0.001313695
word_q75_the,0.001305995
screen_coor_x_q25_,0.0012953863
tunic.library.frontdesk.worker.nelson_ET_sum_,0.0011940714
map_hover_basic_ET_sum_,0.0011900727
word_q75_is,0.0011826921
map_hover_basic_hover_sum_,0.001138116
tunic.wildlife.center_room_fqid_counts,0.0011370858
session_number_,0.0010976337
notification_click_basic_ET_median_,0.0010882975
word_q75_to,0.0010693732
journals_flag.hub.topics_ET_q25_,0.0010258778
worker_tunic.library.frontdesk.worker.flag_ET_median_,0.0010075653
tunic.library.frontdesk.worker.nelson_ET_mean_,0.0010040198
tunic.wildlife.center.wells.nodeer_recap_ET_sum_,0.0009951032
word_sum_found,0.0009868478
worker_tunic.library.frontdesk.worker.nelson_ET_sum_,0.0009830119
crane_ranger_ET_q75_,0.0009784733
person_click_basic_ET_q25_,0.000973359
tunic.library.frontdesk.worker.flag_recap_ET_median_,0.00096399896
tracks.hub.deer_ET_q25_,0.0009602545
word_median_the,0.00095910614
worker_tunic.library.frontdesk.worker.flag_recap_ET_std_,0.00094593264
wells_tunic.wildlife.center.wells.nodeer_recap_ET_sum_,0.0009436465
worker_tunic.library.frontdesk.worker.nelson_ET_median_,0.000940272
screen_coor_y_q25_,0.0009355917
tunic.library.frontdesk.worker.flag_ET_median_,0.0009331758
flag_girl_tunic.flaghouse.entry.flag_girl.symbol_ET_q75_,0.00092802907
worker_tunic.library.frontdesk.worker.flag_recap_ET_mean_,0.00092795567
word_mean_found,0.00092469953
worker_ET_q75_,0.00091125886
tunic.library.frontdesk.worker.nelson_ET_median_,0.0009103335
tunic.wildlife.center.crane_ranger.crane_ET_q75_,0.0009016856
wells_tunic.wildlife.center.wells.nodeer_ET_q75_,0.00090162293
worker_ET_sum_,0.00089955376
wells_tunic.wildlife.center.wells.nodeer_ET_median_,0.0008989398
worker_tunic.library.frontdesk.worker.nelson_ET_q75_,0.0008984518
tunic.library.frontdesk.worker.flag_recap_ET_mean_,0.00089696154
flag_girl_tunic.flaghouse.entry.flag_girl.symbol_ET_mean_,0.0008939426
notification_click_basic_ET_q25_,0.0008807374
map_click_undefined_ET_q25_,0.00087693916
tunic.library.frontdesk.worker.flag_recap_ET_q75_,0.00087620365
wells_tunic.wildlife.center.wells.nodeer_recap_fqid_counts,0.00087534526
flag_girl_tunic.flaghouse.entry.flag_girl.symbol_ET_sum_,0.0008751461
word_q75_found,0.0008710138
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_sum_,0.0008706431
worker_tunic.library.frontdesk.worker.preflag_ET_sum_,0.00086495996
tunic.library.frontdesk.worker.flag_ET_sum_,0.0008643293
tunic.wildlife.center_ET_sum_,0.00086401094
word_q75_Earth Day,0.0008598469
journals.pic_0.next_ET_std_,0.0008582529
tunic.flaghouse.entry.flag_girl.symbol_ET_q75_,0.00085751276
archivist_glasses_tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_ET_sum_,0.0008569063
tunic.wildlife.center.wells.nodeer_ET_median_,0.0008523522
worker_tunic.library.frontdesk.worker.flag_recap_ET_q75_,0.0008521795
tunic.flaghouse.entry_ET_std_,0.0008499217
tunic.wildlife.center_coord1_min_,0.00084841205
wells_ET_q75_,0.0008440388
tunic.flaghouse.entry.flag_girl.symbol_ET_sum_,0.0008415307
word_mean_help,0.0008396118
worker_tunic.library.frontdesk.worker.nelson_ET_mean_,0.0008380873
worker_tunic.library.frontdesk.worker.flag_ET_mean_,0.00083399
word_sum_Earth Day,0.00083047186
tunic.flaghouse.entry.colorbook_ET_sum_,0.0008300016
word_q25_need,0.00082963705
word_q75_it,0.0008292514
worker_tunic.library.frontdesk.worker.flag_ET_q25_,0.00082664494
tunic.library.frontdesk.worker.nelson_ET_q75_,0.0008261898
tunic.flaghouse.entry.colorbook_ET_q25_,0.00082492863
tunic.library.frontdesk.worker.flag_ET_q25_,0.0008224647
hover_duration_mean_,0.00081695645
archivist_glasses_ET_sum_,0.00081576774
word_sum_Oh,0.00081506185
tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap_ET_q75_,0.0008120286
word_sum_find,0.00081062654
word_mean_Wells,0.00080516667
journals_flag.hub.topics_ET_mean_,0.00080337754
wells_tunic.historicalsociety.entry.wells.flag_ET_q75_,0.0008030158
word_q75_you,0.00080278993
word_median_Oh,0.0007993078
word_median_can,0.00079922035
tocloset_dirty_ET_std_,0.0007987514
