feature,mean
pre7,0.004861968
pre6,0.0038525683
pre5,0.0038158398
pre4,0.0027187513
session_number_,0.0022463233
word_q25_is,0.0020441809
word_to,0.0018089603
tunic.historicalsociety.stacks_room_fqid_counts,0.0016540963
text_fqid_unique_,0.0016362806
word_q25_to,0.0016008903
word_the,0.0015753771
object_click_basic_ET_sum_,0.0014230006
7_ET_sum_,0.001263783
11_ET_sum_,0.0012350092
notification_click_basic_ET_q25_,0.0012347489
tunic.humanecology.frontdesk.worker.intro_ET_median_,0.0012184366
trigger_scarf_ET_median_,0.0012151974
trigger_scarf_tunic.historicalsociety.closet_dirty.trigger_scarf_ET_sum_,0.0012093816
businesscards_ET_sum_,0.0012040859
boss_tunic.capitol_1.hall.boss.haveyougotit_ET_median_,0.0011895405
journals.pic_2.next_ET_q75_,0.0011606113
tunic.historicalsociety.closet_dirty.trigger_scarf_ET_q25_,0.0011494061
tunic.historicalsociety.frontdesk_room_fqid_counts,0.0011440085
tunic.library.frontdesk.worker.hello_short_ET_mean_,0.0011391824
tunic.historicalsociety.collection_coord1_min_,0.0011203293
archivist_tunic.historicalsociety.frontdesk.archivist.have_glass_ET_q25_,0.0011176775
navigate_click_undefined_ET_sum_,0.0011095647
word_median_Theodora Youmans,0.0011092337
tunic.historicalsociety.frontdesk_ET_q75_,0.0011014129
trigger_scarf_tunic.historicalsociety.closet_dirty.trigger_scarf_ET_q25_,0.0010974067
journals.pic_2.next_ET_std_,0.00109463
journals_bingo_indexCount,0.0010933827
worker_tunic.humanecology.frontdesk.worker.intro_ET_q25_,0.0010861086
tunic.historicalsociety.stacks_ET_sum_,0.001079705
word_q75_to,0.0010775864
word_median_the,0.0010737254
word_you,0.0010723629
tunic.historicalsociety.frontdesk.archivist.newspaper_ET_q25_,0.0010646498
trigger_scarf_tunic.historicalsociety.closet_dirty.trigger_scarf_ET_median_,0.0010630928
tunic.historicalsociety.frontdesk.archivist.have_glass_ET_q25_,0.0010607337
archivist_tunic.historicalsociety.frontdesk.archivist.newspaper_ET_q25_,0.0010442106
boss_tunic.capitol_1.hall.boss.haveyougotit_ET_q25_,0.0010422467
worker_tunic.humanecology.frontdesk.worker.intro_ET_sum_,0.0010399116
tunic.historicalsociety.stacks.block_ET_mean_,0.0010358115
tunic.historicalsociety.entry_coord1_std_,0.0010293254
tunic.drycleaner.frontdesk_room_fqid_counts,0.001025823
journals.hub.topics_ET_sum_,0.0010155791
tunic.historicalsociety.closet_dirty.trigger_scarf_ET_median_,0.0010079928
journals.pic_2.next_ET_mean_,0.0009999592
word_median_to,0.0009978022
archivist_tunic.historicalsociety.frontdesk.archivist.foundtheodora_ET_q25_,0.0009960888
tunic.capitol_1.hall.boss.haveyougotit_ET_median_,0.0009928859
tunic.historicalsociety.frontdesk_ET_q25_,0.0009871653
tunic.humanecology.frontdesk.worker.intro_ET_q25_,0.0009850637
journals_bingo_duration,0.0009828709
tunic.capitol_1.hall.boss.haveyougotit_ET_q25_,0.000976615
worker_tunic.drycleaner.frontdesk.worker.done_ET_q25_,0.00097484596
object_hover_undefined_ET_sum_,0.0009727231
object_hover_undefined_hover_sum_,0.00097092986
tunic.historicalsociety.stacks.journals.pic_2.bingo_ET_median_,0.000970784
word_q25_help,0.00096890685
word_q25_can,0.00096753245
person_click_basic_ET_q25_,0.0009672885
tunic.historicalsociety.stacks.journals.pic_2.bingo_ET_sum_,0.0009663569
block_tunic.historicalsociety.stacks.block_ET_mean_,0.0009643406
notebook_click_prev_ET_mean_,0.0009608037
reader_bingo_indexCount,0.0009578379
archivist_tunic.historicalsociety.frontdesk.archivist.newspaper_ET_median_,0.0009520987
trigger_coffee_ET_q25_,0.0009515895
tunic.historicalsociety.frontdesk.archivist.newspaper_ET_median_,0.0009479055
notebook_click_prev_ET_q75_,0.0009473991
journals.pic_1.next_ET_std_,0.0009463943
tunic.historicalsociety.collection_ET_q25_,0.00094295363
archivist_ET_median_,0.00094180537
archivist_tunic.historicalsociety.frontdesk.archivist.need_glass_0_ET_sum_,0.00093997404
5-12_ET_q75_,0.00093985046
word_mean_suffragist,0.0009321599
block_ET_q25_,0.00092893327
notebook_click_prev_ET_median_,0.00092777173
cutscene_click_basic_ET_q25_,0.0009277642
archivist_tunic.historicalsociety.frontdesk.archivist.need_glass_0_ET_q75_,0.0009267358
tunic.historicalsociety.collection_coord2_max_,0.0009230379
block_0_ET_sum_,0.00092301914
word_q25_suffragist,0.00091964175
tunic.humanecology.frontdesk.worker.intro_ET_mean_,0.0009182065
tunic.library.frontdesk.worker.hello_ET_median_,0.0009178331
tunic.historicalsociety.closet_dirty.trigger_scarf_ET_mean_,0.00091670593
word_sum_found,0.0009129542
businesscards.card_1.next_ET_std_,0.0009118661
tunic.historicalsociety.collection_coord2_q25_,0.0009103896
word_median_can,0.00091007794
notebook_click_prev_ET_sum_,0.0009096552
tunic.historicalsociety.frontdesk.archivist.newspaper_recap_ET_mean_,0.0009074184
archivist_tunic.historicalsociety.frontdesk.archivist.need_glass_0_ET_median_,0.0009064871
cutscene_click_basic_ET_median_,0.00090435625
word_q25_Theodora Youmans,0.0009028724
word_q25_it,0.00090245786
notebook_click_open_page_count_,0.0009016822
word_std_this,0.00090148166
tunic.historicalsociety.frontdesk.archivist.have_glass_ET_median_,0.0009009139
word_sum_suffragist,0.0008994045
word_mean_this,0.00089893315
word_q75_found,0.0008985449
tunic.historicalsociety.collection_coord2_min_,0.0008978469
word_q25_the,0.0008975803
tunic.historicalsociety.collection_coord1_q75_,0.0008972773
fqid_unique_,0.00089416275
boss_tunic.capitol_0.hall.boss.talktogramps_ET_median_,0.00089403416
tunic.drycleaner.frontdesk.worker.done_ET_q25_,0.00089090806
magnify_tunic.historicalsociety.frontdesk.magnify_ET_sum_,0.00089042034
tunic.historicalsociety.entry_coord1_q25_,0.00088963937
archivist_tunic.historicalsociety.frontdesk.archivist.foundtheodora_ET_sum_,0.0008894969
tocollection_ET_sum_,0.00088884146
tunic.humanecology.frontdesk_room_fqid_counts,0.0008858195
tunic.drycleaner.frontdesk_ET_median_,0.0008844972
magnify_ET_q75_,0.00088304904
person_click_basic_ET_median_,0.00088284456
reader_bingo_duration,0.0008818332
archivist_tunic.historicalsociety.frontdesk.archivist.newspaper_ET_mean_,0.0008795032
logbook_ET_sum_,0.0008792877
word_it,0.00087912707
archivist_tunic.historicalsociety.frontdesk.archivist.need_glass_0_ET_q25_,0.00087299733
archivist_tunic.historicalsociety.frontdesk.archivist.have_glass_ET_sum_,0.00087239366
word_median_is,0.00087117596
tunic.historicalsociety.entry_ET_sum_,0.00087059475
archivist_tunic.historicalsociety.frontdesk.archivist.hello_ET_q25_,0.0008697594
tunic.capitol_1.hall.boss.haveyougotit_ET_sum_,0.00086949614
tunic.historicalsociety.basement_coord2_median_,0.00086880394
tunic.historicalsociety.collection_ET_std_,0.00086818537
journals.pic_1.next_ET_sum_,0.0008666116
tunic.historicalsociety.closet_dirty_coord1_std_,0.0008655824
tunic.historicalsociety.entry_coord1_median_,0.0008654023
observation_click_basic_ET_mean_,0.00086430076
10_ET_q75_,0.00086366746
word_q25_that,0.0008610137
word_mean_and,0.00086040195
