feature,mean
pre4,0.0063514407
session_number_,0.0061090034
text_fqid_unique_,0.0057018353
tunic.historicalsociety.stacks_room_fqid_counts,0.005386671
word_to,0.0047083013
worker_tunic.humanecology.frontdesk.worker.intro_ET_q25_,0.0042257523
worker_ET_q25_,0.0038910212
journals_bingo_indexCount,0.0038345107
word_the,0.0038257434
tunic.humanecology.frontdesk.worker.intro_ET_median_,0.0035026993
tunic.humanecology.frontdesk.worker.intro_ET_q25_,0.003036114
tunic.historicalsociety.frontdesk_room_fqid_counts,0.0027361466
word_q25_to,0.002645697
tunic.library.frontdesk_room_fqid_counts,0.0024701545
tunic.drycleaner.frontdesk.worker.hub_ET_q25_,0.0023978238
worker_tunic.drycleaner.frontdesk.worker.hub_ET_q25_,0.0023812726
room_fqid_unique_,0.002344001
11_ET_sum_,0.0022331432
worker_tunic.humanecology.frontdesk.worker.intro_ET_median_,0.0020838678
reader_bingo_indexCount,0.0020828592
word_q75_you,0.0018434332
tunic.historicalsociety.stacks_ET_sum_,0.0018220812
word_q75_is,0.0017914841
tunic.drycleaner.frontdesk_ET_q25_,0.0016857192
map_hover_basic_ET_sum_,0.0016477441
tunic.library.microfiche_room_fqid_counts,0.0016378177
object_click_basic_ET_sum_,0.0015816715
word_median_cleaner,0.0015773164
word_q25_cleaner,0.0015753116
word_median_Wells,0.0015524186
word_mean_cleaner,0.0015380579
tunic.historicalsociety.frontdesk.magnify_ET_median_,0.0015308633
observation_click_basic_ET_q75_,0.0015170951
word_sum_cleaner,0.001505311
journals.pic_1.next_ET_sum_,0.0014715189
tunic.capitol_1.hall_room_fqid_counts,0.0014293101
worker_tunic.drycleaner.frontdesk.worker.hub_ET_median_,0.0014257706
tunic.historicalsociety.entry_room_fqid_counts,0.0014037153
person_click_basic_ET_q25_,0.0013944483
word_q75_this,0.0013919245
archivist_tunic.historicalsociety.frontdesk.archivist.have_glass_ET_median_,0.0013789581
tunic.historicalsociety.frontdesk_ET_sum_,0.0013753296
tunic.kohlcenter.halloffame_ET_median_,0.0013594137
elapsed_time_diff_q25_,0.001358106
word_q25_is,0.0013420716
tunic.historicalsociety.frontdesk.archivist.have_glass_ET_median_,0.0013383825
archivist_ET_q75_,0.0013367994
archivist_tunic.historicalsociety.frontdesk.archivist.newspaper_ET_median_,0.0013184814
tunic.humanecology.frontdesk.worker.intro_ET_sum_,0.0013036001
navigate_click_undefined_ET_sum_,0.0013024762
tunic.library.frontdesk.worker.hello_ET_q25_,0.0012788388
word_it,0.0012787707
tunic.library.frontdesk.worker.wells_ET_median_,0.0012765533
word_median_you,0.0012763819
word_std_you,0.0012645684
tunic.historicalsociety.frontdesk_ET_q75_,0.0012512393
5-12_ET_sum_,0.0012499803
tunic.historicalsociety.frontdesk.archivist.have_glass_ET_mean_,0.001236675
tunic.historicalsociety.closet_dirty.gramps.news_ET_q25_,0.00122778
archivist_tunic.historicalsociety.frontdesk.archivist.have_glass_ET_q75_,0.0012221542
word_q75_cleaner,0.0012020273
tunic.historicalsociety.frontdesk.archivist.have_glass_ET_q75_,0.001201015
worker_tunic.library.frontdesk.worker.wells_ET_mean_,0.0011931682
journals_ET_sum_,0.001181514
word_q75_Wells,0.001170343
word_mean_that,0.0011632609
tunic.historicalsociety.frontdesk.magnify_ET_sum_,0.0011626949
word_std_this,0.0011610499
tunic.historicalsociety.frontdesk.magnify_ET_q25_,0.0011441985
tunic.historicalsociety.frontdesk_ET_median_,0.0011409684
tunic.historicalsociety.frontdesk_ET_mean_,0.0011404505
word_median_Theodora Youmans,0.0011362523
observation_click_basic_ET_sum_,0.0011321079
gramps_tunic.historicalsociety.closet_dirty.gramps.news_ET_q25_,0.0011203351
trigger_coffee_tunic.historicalsociety.closet_dirty.trigger_coffee_ET_median_,0.0011192076
5-12_ET_q25_,0.0011164988
magnify_tunic.historicalsociety.frontdesk.magnify_ET_q25_,0.0011112742
magnify_tunic.historicalsociety.frontdesk.magnify_ET_median_,0.0011070321
person_click_basic_ET_q75_,0.001096902
worker_tunic.library.frontdesk.worker.wells_ET_median_,0.0010829788
worker_tunic.humanecology.frontdesk.worker.intro_ET_q75_,0.001079121
observation_click_basic_ET_mean_,0.0010750557
tunic.historicalsociety.closet_dirty.gramps.archivist_ET_q75_,0.001073927
word_q75_that,0.0010699484
tunic.humanecology.frontdesk.worker.intro_ET_mean_,0.0010601281
tunic.historicalsociety.closet_dirty.gramps.archivist_ET_mean_,0.0010572218
fqid_unique_,0.0010560103
word_median_help,0.0010464876
archivist_ET_median_,0.0010403591
8_ET_q25_,0.0010361319
tunic.library.frontdesk.worker.wells_recap_ET_sum_,0.001035298
tunic.historicalsociety.stacks_coord1_min_,0.0010244166
tunic.historicalsociety.closet_dirty.gramps.archivist_ET_sum_,0.0010234977
7_ET_q25_,0.0010229992
word_q75_found,0.0010179062
worker_tunic.library.frontdesk.worker.wells_recap_ET_mean_,0.0010116894
word_q75_Theodora Youmans,0.0010045129
worker_tunic.humanecology.frontdesk.worker.intro_ET_mean_,0.0009936363
tunic.historicalsociety.closet_dirty.trigger_scarf_ET_mean_,0.0009915348
tunic.historicalsociety.frontdesk.magnify_ET_mean_,0.0009912535
word_std_Gramps,0.0009887846
archivist_tunic.historicalsociety.frontdesk.archivist.foundtheodora_ET_std_,0.0009855954
businesscards.card_1.next_ET_std_,0.0009812346
tunic.historicalsociety.frontdesk.archivist.newspaper_ET_median_,0.0009804213
word_q25_Wells,0.0009787333
worker_ET_median_,0.0009764849
tunic.library.microfiche_ET_sum_,0.00097352517
word_mean_Theodora Youmans,0.00097297394
journals.pic_2.next_ET_sum_,0.0009725162
tunic.historicalsociety.closet_dirty.gramps.archivist_ET_median_,0.00096814823
tunic.historicalsociety.entry_ET_sum_,0.0009679266
observation_click_basic_ET_median_,0.00096534786
tunic.humanecology.frontdesk_room_fqid_counts,0.0009652103
toentry_ET_sum_,0.00096401095
trigger_coffee_tunic.historicalsociety.closet_dirty.trigger_coffee_ET_sum_,0.0009636945
word_sum_found,0.0009633973
gramps_tunic.historicalsociety.closet_dirty.gramps.archivist_ET_sum_,0.0009625162
gramps_tunic.historicalsociety.closet_dirty.gramps.archivist_ET_std_,0.00096022966
archivist_tunic.historicalsociety.frontdesk.archivist.have_glass_ET_mean_,0.00095906144
map_hover_basic_hover_sum_,0.0009562158
worker_tunic.library.frontdesk.worker.wells_recap_ET_sum_,0.00095291546
tunic.library.frontdesk.worker.hello_short_ET_q75_,0.0009524829
tunic.library.frontdesk.worker.wells_ET_mean_,0.00094466034
cutscene_click_basic_ET_median_,0.0009445616
notification_click_basic_ET_median_,0.00094276137
gramps_tunic.historicalsociety.closet_dirty.gramps.archivist_ET_q75_,0.00094130886
magnify_tunic.historicalsociety.frontdesk.magnify_ET_sum_,0.0009384444
word_is,0.00093761185
tunic.historicalsociety.frontdesk.magnify_ET_q75_,0.0009314853
worker_tunic.library.frontdesk.worker.wells_ET_q25_,0.00092879025
tunic.library.frontdesk.worker.wells_recap_ET_median_,0.00092683843
11_ET_q25_,0.00092598214
tunic.historicalsociety.frontdesk.archivist.foundtheodora_ET_std_,0.0009258276
tunic.historicalsociety.closet_dirty.trigger_scarf_ET_median_,0.00092359044
tunic.historicalsociety.closet_dirty.trigger_scarf_ET_sum_,0.0009230753
tunic.drycleaner.frontdesk.worker.hub_ET_median_,0.0009226838
gramps_tunic.historicalsociety.closet_dirty.gramps.archivist_ET_median_,0.00092050247
tunic.historicalsociety.closet_dirty.gramps.news_ET_median_,0.00092025555
tunic.capitol_1.hall_coord2_std_,0.00091386546
archivist_tunic.historicalsociety.frontdesk.archivist.newspaper_ET_mean_,0.0009031703
archivist_ET_sum_,0.000898779
businesscards_ET_sum_,0.000895215
